North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",7,1.0,4,11,,,,,,,,,,4.0,,,,,,,,,
48,"Attard, Mark",7,2.0,5,12,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,
14,"Buckley, Ben",4,2.0,6,10,,,,,,,,,,1.0,,,,,,,,,
18,"Carey, Wayne",10,7.0,3,13,2.0,,,1.0,,,,,1.0,1.0,,,,,,,,,
27,"Crocker, Darren",19,4.0,7,26,3.0,1.0,,1.0,,,,,4.0,2.0,1.0,,,,,,,,
28,"Dwyer, Anthony",9,5.0,6,15,1.0,1.0,,1.0,,,,,,,,,,,,,,,
29,"German, Peter",17,1.0,10,27,1.0,1.0,,,,,,,1.0,2.0,,,,,,,,,
26,"Ishchenko, Alex",9,6.0,11,20,,,15.0,,,,,,4.0,1.0,,,,,,,,,
35,"Longmire, John",1,1.0,3,4,,,,1.0,,,,,,1.0,,,,,,,,,
20,"Mann, Peter",4,1.0,2,6,1.0,1.0,1.0,,,,,,3.0,2.0,,,,,,,,,
38,"McCarthy, Adam",8,2.0,5,13,,,,4.0,,,,,3.0,2.0,,,,,,,,,
16,"McCarthy, John",16,6.0,9,25,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,
25,"McDonald, Donald",1,1.0,2,3,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,,
2,"Schwass, Wayne",11,4.0,7,18,,,,2.0,,,,,1.0,1.0,,,,,,,,,
24,"Sholl, Craig",11,1.0,4,15,,,,4.0,,,,,3.0,,,,,,,,,,
15,"Smith, Ross",5,3.0,2,7,,,,,,,,,,2.0,,,,,,,,,
32,"Smith, Shaun",9,,2,11,1.0,,1.0,1.0,,,,,,,,,,,,,,,
1,"Spargo, Paul",13,2.0,6,19,2.0,,,,,,,,3.0,,,,,,,,,,
17,"Staritski, Justin",10,4.0,5,15,,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
10,"Stevens, Anthony",19,1.0,8,27,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
Totals,Totals,190,54.0,107,297,14.0,8.0,19.0,20.0,,,,,28.0,25.0,1.0,,,,,,,,
Opposition,Opposition,214,55.0,140,354,14.0,14.0,25.0,42.0,,,,,25.0,28.0,5.0,,,,,,,,
