Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",25y 119d,102 (50-0-52 49.02%),43 (0.42),←,
50,"Brown, Ben",28y 169d,132 (68-0-64 51.52%),292 (2.21),2 (2-0-0 100.00%),5 (2.50)
37,"Chandler, Kade",21y 115d,4 (3-0-1 75.00%),,←,
31,"Fritsch, Bayley",24y 153d,68 (36-0-32 52.94%),77 (1.13),←,
11,"Gawn, Max",29y 129d,142 (61-0-81 42.96%),63 (0.44),←,
4,"Harmes, James",25y 215d,106 (50-0-56 47.17%),59 (0.56),←,
14,"Hibberd, Michael",31y 125d,160 (79-1-80 49.69%),14 (0.09),76 (39-0-37 51.32%),3 (0.04)
29,"Hunt, Jayden",26y 35d,82 (40-0-42 48.78%),41 (0.50),←,
6,"Jackson, Luke",19y 221d,14 (12-0-2 85.71%),7 (0.50),←,
23,"Jordon, James",20y 139d,8 (8-0-0 100.00%),3 (0.38),←,
15,"Langdon, Ed",25y 96d,93 (42-0-51 45.16%),42 (0.45),25 (17-0-8 68.00%),9 (0.36)
8,"Lever, Jake",25y 64d,100 (63-0-37 63.00%),3 (0.03),44 (25-0-19 56.82%),
1,"May, Steven",29y 118d,155 (56-1-98 36.45%),23 (0.15),32 (18-0-14 56.25%),2 (0.06)
25,"McDonald, Tom",28y 232d,178 (71-0-107 39.89%),122 (0.69),←,
18,"Melksham, Jake",29y 252d,191 (96-1-94 50.52%),145 (0.76),77 (44-0-33 57.14%),88 (1.14)
30,"Neal-Bullen, Alex",25y 119d,88 (47-0-41 53.41%),69 (0.78),←,
13,"Oliver, Clayton",23y 290d,107 (57-0-50 53.27%),30 (0.28),←,
5,"Petracca, Christian",25y 124d,110 (56-0-54 50.91%),103 (0.94),←,
35,"Petty, Harry",21y 177d,13 (4-0-9 30.77%),6 (0.46),←,
36,"Pickett, Kysaiah",19y 340d,22 (15-0-7 68.18%),21 (0.95),←,
24,"Rivers, Trent",19y 282d,17 (13-0-4 76.47%),2 (0.12),←,
3,"Salem, Christian",25y 297d,114 (54-0-60 47.37%),22 (0.19),←,
9,"Spargo, Charlie",21y 164d,42 (28-0-14 66.67%),29 (0.69),←,
Totals,Totals,24y 332d,2048 (1009-3-1036 49.27%),1216 (0.59),,
C,"Goodwin, Simon",44y 133d,95 (50-0-45 52.63%),,94 (50-0-44 53.19%),
