Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",14,3,11,25,2,,,2.0,,4.0,2.0,3.0,3.0,,,14.0,12.0,1.0,,,1.0,,94.0
3,"Bartel, Jimmy",15,6,12,27,3,,,2.0,1.0,6.0,3.0,3.0,1.0,2.0,2.0,5.0,21.0,2.0,1.0,,1.0,,92.0
17,"Byrnes, Shannon",8,2,5,13,,1.0,,1.0,,3.0,2.0,,,,,3.0,12.0,,1.0,2.0,,1.0,64.0
35,"Chapman, Paul",12,5,7,19,1,3.0,,2.0,2.0,6.0,2.0,3.0,,2.0,,5.0,15.0,,1.0,,,1.0,52.0
44,"Enright, Corey",18,12,12,30,2,2.0,1.0,,1.0,2.0,,2.0,1.0,,,5.0,25.0,1.0,2.0,,1.0,,92.0
41,"Hunt, Josh",8,1,4,12,,,,2.0,8.0,,,1.0,1.0,,,4.0,8.0,,,1.0,,,83.0
28,"Johnson, David",13,4,8,21,1,1.0,,4.0,3.0,1.0,1.0,,,,,2.0,19.0,,,5.0,1.0,,93.0
20,"Johnson, Steve",11,4,4,15,1,2.0,,2.0,,4.0,2.0,2.0,2.0,1.0,3.0,9.0,9.0,1.0,1.0,2.0,1.0,2.0,75.0
9,"Kelly, James",17,4,7,24,,1.0,1.0,9.0,2.0,10.0,7.0,1.0,1.0,,,9.0,15.0,,,2.0,1.0,3.0,86.0
1,"King, Steven",10,5,8,18,,,19.0,,2.0,1.0,4.0,2.0,,2.0,,5.0,11.0,,,2.0,,,82.0
18,"Kingsley, Kent",7,4,8,15,3,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,5.0,9.0,,1.0,,1.0,,94.0
45,"Ling, Cameron",12,4,12,24,,,,1.0,1.0,,1.0,4.0,,,,10.0,14.0,,,2.0,,1.0,100.0
13,"Lonergan, Tom",5,6,4,9,2,1.0,,,1.0,,,2.0,1.0,1.0,,2.0,7.0,,2.0,1.0,,,60.0
39,"Milburn, Darren",6,5,9,15,,,2.0,2.0,,3.0,4.0,2.0,1.0,2.0,,6.0,10.0,1.0,,5.0,,1.0,86.0
21,"Mooney, Cameron",6,4,8,14,,,,2.0,2.0,,,8.0,,6.0,,7.0,6.0,1.0,,4.0,,,88.0
6,"Ottens, Brad",4,4,10,14,1,,19.0,2.0,,3.0,,1.0,1.0,,,10.0,4.0,2.0,1.0,1.0,,1.0,90.0
22,"Playfair, Henry",8,8,4,12,3,1.0,,3.0,,2.0,,2.0,1.0,2.0,,6.0,6.0,3.0,3.0,4.0,,1.0,95.0
15,"Riccardi, Peter",6,,8,14,1,,,3.0,1.0,4.0,3.0,2.0,,,,7.0,6.0,,,2.0,1.0,,71.0
33,"Rooke, Max",8,2,11,19,,,,4.0,,2.0,3.0,2.0,1.0,1.0,,8.0,10.0,,,4.0,,,96.0
30,"Scarlett, Matthew",12,4,7,19,,,,1.0,5.0,,,,,,,4.0,13.0,1.0,,5.0,,,100.0
10,"Tenace, Kane",11,3,4,15,1,,,,3.0,4.0,3.0,1.0,,,,5.0,8.0,,,2.0,2.0,,55.0
14,"Thurley, Cameron",4,2,6,10,1,,,3.0,,1.0,3.0,,2.0,,,6.0,5.0,,,1.0,,,53.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,92,169,384,22,14.0,42.0,46.0,33.0,57.0,41.0,42.0,16.0,20.0,5.0,137.0,245.0,13.0,13.0,45.0,10.0,11.0,
Opposition,Opposition,162,57,111,273,8,13.0,34.0,39.0,35.0,38.0,40.0,48.0,20.0,16.0,1.0,122.0,148.0,8.0,10.0,68.0,15.0,3.0,
