Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",23y 67d,116 (61-2-53 53.45%),154 (1.33),←,
3,"Bartel, Jimmy",23y 228d,101 (55-2-44 55.45%),56 (0.55),←,
24,"Blake, Mark",21y 314d,27 (17-0-10 62.96%),,←,
17,"Byrnes, Shannon",23y 104d,37 (23-0-14 62.16%),14 (0.38),←,
35,"Chapman, Paul",25y 257d,130 (67-2-61 52.31%),156 (1.20),←,
11,"Corey, Joel",25y 153d,142 (74-2-66 52.82%),45 (0.32),←,
19,"Egan, Matthew",24y 10d,53 (30-1-22 57.55%),1 (0.02),←,
44,"Enright, Corey",25y 309d,117 (57-2-58 49.57%),35 (0.30),←,
2,"Harley, Tom",29y 2d,150 (81-3-66 55.00%),9 (0.06),149 (80-3-66 54.70%),8 (0.05)
26,"Hawkins, Tom",18y 364d,9 (7-0-2 77.78%),12 (1.33),←,
8,"Hunt, Josh",25y 128d,91 (50-1-40 55.49%),12 (0.13),←,
28,"Johnson, David",25y 265d,66 (34-1-31 52.27%),16 (0.24),←,
20,"Johnson, Steve",24y 16d,78 (42-2-34 55.13%),131 (1.68),←,
9,"Kelly, James",23y 203d,99 (50-1-48 51.01%),45 (0.45),←,
45,"Ling, Cameron",26y 143d,151 (81-3-67 54.64%),86 (0.57),←,
4,"Mackie, Andrew",22y 347d,52 (34-0-18 65.38%),37 (0.71),←,
39,"Milburn, Darren",30y 96d,204 (104-1-99 51.23%),78 (0.38),←,
21,"Mooney, Cameron",27y 297d,135 (76-1-58 56.67%),127 (0.94),124 (66-1-57 53.63%),125 (1.01)
6,"Ottens, Brad",27y 176d,180 (84-1-95 46.94%),212 (1.18),51 (31-1-19 61.76%),60 (1.18)
14,"Selwood, Joel",19y 55d,13 (11-0-2 84.62%),5 (0.38),←,
27,"Stokes, Mathew",22y 240d,21 (15-0-6 71.43%),23 (1.10),←,
40,"Wojcinski, David",26y 305d,109 (58-2-49 54.13%),34 (0.31),←,
Totals,Totals,24y 252d,2081 (1111-27-943 53.39%),1288 (0.62),,
C,"Thompson, Mark",43y 243d,176 (91-3-82 52.56%),,←,
