Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
23,"Bolton, Mark",26y 27d,88 (50-1-37 57.39%),35 (0.40),←,
37,"Bullen, Marcus",22y 292d,41 (25-0-16 60.98%),9 (0.22),←,
31,"Fletcher, Dustin",29y 358d,230 (156-3-71 68.48%),60 (0.26),←,
39,"Haynes, Ben",23y 307d,26 (13-0-13 50.00%),11 (0.42),21 (10-0-11 47.62%),11 (0.52)
3,"Henneman, Aaron",24y 138d,54 (38-0-16 70.37%),5 (0.09),←,
5,"Hird, James",32y 85d,212 (132-5-75 63.44%),303 (1.43),←,
14,"Johnson, Jason",27y 95d,135 (89-1-45 66.30%),84 (0.62),←,
1,"Johnson, Mark",26y 342d,136 (93-1-42 68.75%),54 (0.40),←,
26,"Laycock, Jason",20y 177d,8 (4-0-4 50.00%),4 (0.50),←,
18,"Lloyd, Matthew",27y 14d,193 (121-2-70 63.21%),703 (3.64),←,
41,"Lovett, Andrew",22y 170d,4 (2-0-2 50.00%),5 (1.25),←,
25,"Lucas, Scott",27y 121d,187 (117-1-69 62.83%),266 (1.42),←,
33,"McPhee, Adam",22y 206d,76 (33-0-43 43.42%),37 (0.49),51 (27-0-24 52.94%),28 (0.55)
10,"McVeigh, Mark",24y 94d,105 (62-1-42 59.52%),41 (0.39),←,
28,"Murphy, Justin",29y 6d,173 (78-0-95 45.09%),148 (0.86),28 (15-0-13 53.57%),25 (0.89)
11,"Peverill, Damien",25y 292d,83 (47-1-35 57.23%),18 (0.22),←,
29,"Reynolds, Joel",20y 329d,27 (11-1-15 42.59%),7 (0.26),←,
20,"Richards, Ted",22y 109d,26 (16-0-10 61.54%),17 (0.65),←,
43,"Rioli, Dean",26y 345d,87 (60-1-26 69.54%),87 (1.00),←,
7,"Solomon, Dean",25y 111d,128 (86-0-42 67.19%),52 (0.41),←,
12,"Welsh, Andrew",22y 78d,65 (34-1-30 53.08%),6 (0.09),←,
36,"Zantuck, Ty",23y 74d,71 (20-0-51 28.17%),20 (0.28),3 (1-0-2 33.33%),
Totals,Totals,25y 55d,2155 (1287-19-849 59.72%),1972 (0.92),,
C,"Sheedy, Kevin",57y 127d,575 (367-6-202 64.35%),,←,
