Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
30,"Adams, Taylor",18y 312d,11 (1-0-10 9.09%),3 (0.27),←,
47,"Bruce, Josh",20y 50d,3 (0-0-3 0.00%),2 (0.67),←,
14,"Bugg, Tomas",19y 114d,15 (1-0-14 6.67%),2 (0.13),←,
18,"Cameron, Jeremy",19y 118d,14 (1-0-13 7.14%),24 (1.71),←,
1,"Davis, Phil",21y 333d,35 (12-0-23 34.29%),5 (0.14),17 (1-0-16 5.88%),4 (0.24)
22,"Edwards, Shaun",18y 228d,8 (0-0-8 0.00%),1 (0.13),←,
4,"Folau, Israel",23y 116d,10 (1-0-9 10.00%),1 (0.10),←,
48,"Frost, Sam",18y 335d,2 (0-0-2 0.00%),1 (0.50),←,
26,"Giles, Jonathan",24y 202d,15 (1-0-14 6.67%),13 (0.87),←,
35,"Greene, Toby",18y 307d,15 (1-0-14 6.67%),5 (0.33),←,
2,"Hampton, Curtly",19y 140d,12 (0-0-12 0.00%),5 (0.42),←,
19,"Haynes, Nick",20y 71d,5 (0-0-5 0.00%),1 (0.20),←,
33,"Hoskin-Elliott, Will",18y 330d,5 (0-0-5 0.00%),2 (0.40),←,
25,"Miles, Anthony",20y 151d,3 (0-0-3 0.00%),,←,
7,"Palmer, Rhys",23y 166d,67 (22-0-45 32.84%),29 (0.43),14 (1-0-13 7.14%),6 (0.43)
12,"Patton, Jonathon",19y 69d,6 (0-0-6 0.00%),3 (0.50),←,
6,"Power, Luke",32y 202d,297 (153-3-141 52.02%),226 (0.76),15 (1-0-14 6.67%),
9,"Scully, Tom",21y 74d,46 (14-1-31 31.52%),8 (0.17),15 (1-0-14 6.67%),2 (0.13)
34,"Smith, Devon",19y 69d,15 (1-0-14 6.67%),6 (0.40),←,
31,"Townsend, Jacob",19y 38d,10 (1-0-9 10.00%),2 (0.20),←,
17,"Treloar, Adam",19y 141d,14 (1-0-13 7.14%),7 (0.50),←,
8,"Ward, Callan",22y 109d,77 (33-0-44 42.86%),40 (0.52),17 (1-0-16 5.88%),7 (0.41)
Totals,Totals,20y 316d,685 (243-4-438 35.47%),386 (0.56),,
C,"Sheedy, Kevin",64y 217d,651 (387-6-258 59.91%),,17 (1-0-16 5.88%),
