Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bail, Rohan",5,3,4.0,9,,,,8.0,1.0,,,,,,,2.0,7,,,3.0,,,67.0
10,"Byrnes, Shannon",6,1,6.0,12,1.0,2.0,,4.0,,3.0,1.0,2.0,2.0,,,5.0,8,,,2.0,,,71.0
18,"Cross, Daniel",9,6,17.0,26,,,3.0,2.0,2.0,2.0,5.0,1.0,,,,13.0,12,,1.0,2.0,,,90.0
6,"Dawes, Chris",5,3,3.0,8,1.0,,1.0,2.0,,1.0,,2.0,2.0,1.0,,5.0,3,,1.0,3.0,1.0,,82.0
14,"Dunn, Lynden",17,7,9.0,26,,,,2.0,6.0,3.0,1.0,3.0,,1.0,,11.0,12,,,5.0,1.0,,98.0
8,"Frawley, James",6,4,5.0,11,,1.0,,2.0,,3.0,,1.0,,,,3.0,8,1.0,,2.0,,,94.0
41,"Georgiou, Alex",6,6,6.0,12,,,,,2.0,,,1.0,,,,,11,,,2.0,,,93.0
31,"Grimes, Jack",11,7,12.0,23,,,,,5.0,1.0,2.0,,1.0,,,7.0,16,,,3.0,,,88.0
38,"Howe, Jeremy",4,3,4.0,8,,1.0,,5.0,,1.0,,1.0,,1.0,,6.0,2,2.0,,1.0,,,92.0
40,"Jamar, Mark",3,1,5.0,8,,,35.0,3.0,1.0,1.0,1.0,,3.0,,,6.0,4,,,3.0,,,85.0
39 ↓,"Jetta, Neville",1,1,3.0,4,,,,3.0,,1.0,,1.0,,1.0,,,4,,,5.0,,,59.0
45,"Jones, Matt",18,12,11.0,29,1.0,,,,2.0,4.0,3.0,3.0,1.0,1.0,,7.0,22,1.0,1.0,1.0,1.0,,88.0
2,"Jones, Nathan",17,7,16.0,33,,1.0,,7.0,1.0,1.0,3.0,,2.0,,1.0,8.0,25,,1.0,,1.0,,90.0
24,"Kennedy Harris, Jay",7,3,13.0,20,,,,4.0,4.0,,2.0,2.0,1.0,,,8.0,13,,,,,1.0,72.0
25,"McDonald, Tom",6,6,5.0,11,,,,2.0,4.0,,,2.0,,1.0,,5.0,7,,,7.0,1.0,,88.0
21,"Pedersen, Cameron",9,7,13.0,22,,1.0,9.0,3.0,,5.0,3.0,3.0,1.0,1.0,,10.0,13,1.0,1.0,2.0,,1.0,89.0
3 ↑,"Salem, Christian",6,3,,6,1.0,,,1.0,1.0,1.0,,1.0,,,,2.0,4,,,2.0,,,26.0
46,"Terlich, Dean",13,8,3.0,16,,,,6.0,3.0,1.0,,3.0,2.0,1.0,,5.0,10,1.0,,2.0,,1.0,89.0
12,"Tyson, Dom",8,2,8.0,16,1.0,,,4.0,3.0,2.0,4.0,2.0,1.0,1.0,,8.0,9,1.0,,2.0,,,81.0
23,"Vince, Bernie",28,6,3.0,31,,1.0,,2.0,6.0,6.0,2.0,2.0,1.0,1.0,,7.0,24,,1.0,1.0,,,81.0
7,"Viney, Jack",12,2,8.0,20,,1.0,,7.0,1.0,1.0,2.0,6.0,1.0,3.0,,8.0,13,,,,,,88.0
4,"Watts, Jack",5,3,10.0,15,,,,4.0,1.0,,,1.0,,,,5.0,10,1.0,,1.0,,,89.0
Totals,Totals,202,101,164.0,366,5.0,8.0,48.0,71.0,43.0,37.0,29.0,37.0,18.0,13.0,1.0,131.0,237,8.0,6.0,49.0,5.0,3.0,
Opposition,Opposition,227,99,175.0,402,9.0,15.0,26.0,65.0,30.0,57.0,35.0,48.0,13.0,18.0,5.0,136.0,265,3.0,11.0,58.0,12.0,5.0,
