St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
2,"Brown, Tony",19y 355d,40 (18-0-22 45.00%),26 (0.65),←,
3,"Burke, Nathan",27y 101d,210 (90-2-118 43.33%),76 (0.36),←,
41,"Campbell, Brad",21y 148d,3 (3-0-0 100.00%),,←,
30,"Coghlan, Glen",22y 293d,26 (10-0-16 38.46%),7 (0.27),←,
10,"Everitt, Peter",23y 15d,76 (33-1-42 44.08%),122 (1.61),←,
25,"Hall, Barry",20y 99d,11 (6-0-5 54.55%),8 (0.73),←,
35,"Harvey, Robert",25y 270d,162 (78-2-82 48.77%),93 (0.57),←,
6,"Healy, Daniel",23y 15d,6 (3-0-3 50.00%),3 (0.50),←,
8,"Hudghton, Max",20y 258d,5 (3-0-2 60.00%),,←,
5,"Jones, Austinn",20y 232d,49 (20-0-29 40.82%),43 (0.88),←,
22,"Lappin, Matthew",21y 90d,23 (8-1-14 36.96%),4 (0.17),←,
23,"Loewe, Stewart",28y 360d,221 (95-1-125 43.21%),442 (2.00),←,
1,"Peckett, Justin",24y 225d,79 (31-1-47 39.87%),2 (0.03),←,
31,"Shanahan, Jamie",29y 163d,108 (51-1-56 47.69%),,←,
13,"Sierakowski, David",22y 140d,40 (17-1-22 43.75%),4 (0.10),←,
4,"Smith, Joel",20y 15d,48 (22-0-26 45.83%),39 (0.81),←,
19,"Sziller, Steven",24y 154d,39 (18-0-21 46.15%),11 (0.28),←,
29,"Thompson, Andrew",24y 209d,6 (3-0-3 50.00%),1 (0.17),←,
15,"Wakelin, Darryl",22y 280d,39 (17-0-22 43.59%),2 (0.05),←,
7,"Winmar, Nicky",31y 235d,193 (84-1-108 43.78%),251 (1.30),←,
20,"Young, Matthew",24y 243d,48 (23-0-25 47.92%),12 (0.25),27 (14-0-13 51.85%),6 (0.22)
Totals,Totals,23y 290d,1432 (633-11-788 44.20%),1146 (0.80),,
C,"Alves, Stan",50y 361d,74 (29-1-44 39.86%),,←,
