Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
23,"Clarkson, Alastair",28y 21d,101 (43-2-56 43.56%),67 (0.66),8 (1-0-7 12.50%),6 (0.75)
33,"Farmer, Jeff",18y 329d,12 (0-0-12 0.00%),8 (0.67),←,
20,"Febey, Matthew",26y 273d,78 (36-0-42 46.15%),21 (0.27),←,
32,"Gaspar, Damien",21y 51d,11 (4-0-7 36.36%),,←,
16,"Grant, David",29y 285d,198 (70-1-127 35.61%),75 (0.38),7 (1-0-6 14.29%),
15,"Hopgood, Paul",22y 302d,48 (24-0-24 50.00%),3 (0.06),←,
27,"Ingerson, Anthony",26y 218d,45 (17-0-28 37.78%),25 (0.56),8 (1-0-7 12.50%),
7,"Kowal, Darren",23y 335d,60 (29-0-31 48.33%),29 (0.48),←,
37,"Lamprill, Andrew",27y 14d,24 (8-0-16 33.33%),3 (0.13),←,
17,"Lovett, Brett",29y 364d,205 (112-1-92 54.88%),36 (0.18),←,
3,"Lyon, Garry",28y 248d,195 (109-1-85 56.15%),366 (1.88),←,
45,"McHardy, Todd",19y 42d,2 (0-0-2 0.00%),1 (0.50),←,
28,"Molloy, Glenn",24y 248d,20 (9-0-11 45.00%),4 (0.20),←,
9,"Neitz, David",21y 117d,74 (33-0-41 44.59%),59 (0.80),←,
18,"Nettelbeck, Craig",23y 358d,52 (11-2-39 23.08%),36 (0.69),7 (1-0-6 14.29%),9 (1.29)
4,"Obst, Andrew",31y 273d,117 (61-0-56 52.14%),54 (0.46),←,
29,"Smith, Shaun",26y 331d,76 (37-1-38 49.34%),107 (1.41),29 (10-0-19 34.48%),69 (2.38)
11,"Stynes, Jim",30y 25d,208 (112-1-95 54.09%),119 (0.57),←,
2,"Tingay, Stephen",25y 279d,124 (66-0-58 53.23%),57 (0.46),←,
8,"Turley, Craig",30y 268d,122 (75-2-45 62.30%),96 (0.79),7 (1-0-6 14.29%),5 (0.71)
13,"Yze, Adem",18y 240d,16 (5-0-11 31.25%),4 (0.25),←,
Totals,Totals,25y 203d,1788 (861-11-916 48.15%),1170 (0.65),,
C,"Balme, Neil",44y 124d,75 (34-0-41 45.33%),,←,
