Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
23,"Clarkson, Alastair",20,5,11,31,2,,,5.0,,,,,3.0,1.0,,,,,,,,,
26,"Doyle, Greg",,,,,,,,,,,,,,,,,,,,,,,
33,"Farmer, Jeff",9,4,2,11,3,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
20,"Febey, Matthew",11,2,9,20,1,,,1.0,,,,,1.0,1.0,,,,,,,,,
15,"Hopgood, Paul",7,1,5,12,,,,4.0,,,,,,,,,,,,,,,
27,"Ingerson, Anthony",4,6,8,12,2,,8.0,3.0,,,,,,2.0,,,,,,,,,
7,"Kowal, Darren",6,2,6,12,,,,,,,,,,,,,,,,,,,
17,"Lovett, Brett",5,3,4,9,,,,1.0,,,,,,,,,,,,,,,
6,"Lovett, Glenn",8,3,17,25,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
9,"Neitz, David",15,11,2,17,6,4.0,2.0,1.0,,,,,,,2.0,,,,,,,,
18,"Nettelbeck, Craig",5,2,3,8,,,1.0,,,,,,1.0,1.0,,,,,,,,,
38,"OBrien, Darren",1,,2,3,,,,,,,,,1.0,,,,,,,,,,
4,"Obst, Andrew",8,1,3,11,,,1.0,3.0,,,,,1.0,1.0,,,,,,,,,
35,"Ormond-Allen, Trent",,,1,1,,,,,,,,,,,,,,,,,,,
14,"Polley, Michael",5,1,6,11,,,,1.0,,,,,,3.0,,,,,,,,,
10,"Seecamp, Marcus",6,2,4,10,,,,4.0,,,,,2.0,,,,,,,,,,
29,"Smith, Shaun",11,2,4,15,,,,2.0,,,,,3.0,1.0,,,,,,,,,
11,"Stynes, Jim",8,4,15,23,1,,26.0,3.0,,,,,3.0,,3.0,,,,,,,,
2,"Tingay, Stephen",16,7,6,22,2,,,1.0,,,,,2.0,2.0,1.0,,,,,,,,
8,"Turley, Craig",11,3,8,19,2,,,,,,,,2.0,,,,,,,,,,
13,"Yze, Adem",10,2,1,11,,,,,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,166,61,117,283,19,9.0,38.0,34.0,,,,,21.0,16.0,6.0,,,,,,,,
Opposition,Opposition,140,53,91,231,10,12.0,23.0,41.0,,,,,16.0,21.0,,,,,,,,,
