Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Bowey, Jake",13,6,6,19,,,,1.0,2.0,2.0,,,,,,6.0,12.0,,,2.0,,,78.0
37,"Chandler, Kade",11,3,7,18,1,,,4.0,1.0,5.0,,1.0,1.0,,,3.0,17.0,,1.0,2.0,,1.0,86.0
31,"Fritsch, Bayley",4,2,4,8,2,1.0,,,,,,,,,,,8.0,,1.0,1.0,,,82.0
11,"Gawn, Max",17,7,10,27,1,,34.0,3.0,1.0,5.0,10.0,2.0,8.0,,3.0,18.0,8.0,3.0,2.0,4.0,,,82.0
12,"Hunter, Lachie",14,6,6,20,1,,,,,5.0,,3.0,,,,1.0,17.0,,,3.0,,,86.0
15,"Langdon, Ed",11,9,6,17,,3.0,,,1.0,4.0,,3.0,,,,2.0,15.0,,2.0,,,3.0,84.0
1,"May, Steven",22,6,3,25,1,,,1.0,3.0,2.0,,2.0,,,,8.0,10.0,1.0,,4.0,,,100.0
23,"McAdam, Shane",1,2,3,4,,1.0,,6.0,,,,,,,,1.0,3.0,,1.0,2.0,,,77.0
25,"McDonald, Tom",14,9,2,16,,,,2.0,6.0,1.0,,2.0,1.0,1.0,,6.0,8.0,4.0,,6.0,,,100.0
4,"McVee, Judd",7,5,7,14,,,,,4.0,1.0,,,1.0,,,3.0,10.0,1.0,,2.0,3.0,,77.0
30,"Neal-Bullen, Alex",13,5,14,27,,,,2.0,3.0,2.0,6.0,4.0,1.0,1.0,,12.0,14.0,,,1.0,,2.0,74.0
13,"Oliver, Clayton",8,5,16,24,,,,5.0,2.0,3.0,5.0,3.0,,2.0,,8.0,17.0,,,,,1.0,76.0
5,"Petracca, Christian",11,4,13,24,2,,,1.0,,4.0,3.0,3.0,1.0,1.0,2.0,12.0,14.0,1.0,1.0,2.0,,,79.0
35 ↓,"Petty, Harry",2,1,1,3,,,,1.0,,1.0,,1.0,,,,2.0,1.0,1.0,,1.0,,1.0,62.0
36,"Pickett, Kysaiah",14,3,3,17,1,3.0,,4.0,,5.0,3.0,2.0,2.0,,,6.0,11.0,,1.0,2.0,,1.0,85.0
24,"Rivers, Trent",15,6,4,19,,1.0,,,1.0,7.0,,1.0,1.0,,,5.0,14.0,1.0,,1.0,,,73.0
3,"Salem, Christian",24,14,8,32,,1.0,,1.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,7.0,25.0,,,2.0,,,72.0
32,"Sparrow, Tom",10,7,5,15,,1.0,,5.0,,1.0,,3.0,,1.0,,4.0,12.0,,1.0,1.0,,1.0,83.0
20,"Tomlinson, Adam",16,7,9,25,,,,1.0,4.0,1.0,1.0,5.0,3.0,2.0,,11.0,13.0,2.0,,8.0,,,100.0
2,"van Rooyen, Jacob",8,5,2,10,3,2.0,4.0,1.0,,,1.0,1.0,,1.0,,3.0,6.0,1.0,3.0,3.0,,,77.0
7,"Viney, Jack",11,7,7,18,2,,,6.0,2.0,10.0,4.0,3.0,1.0,,,10.0,10.0,1.0,1.0,3.0,,2.0,72.0
6,"Windsor, Caleb",7,3,1,8,,,,,,2.0,,2.0,,,,1.0,6.0,,,1.0,,,78.0
40 ↑,"Woewodin, Taj",2,2,,2,,1.0,,,,1.0,,,,,,,2.0,,1.0,,,,17.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,255,124,137,392,14,16.0,38.0,44.0,31.0,67.0,34.0,45.0,21.0,10.0,6.0,129.0,253.0,16.0,15.0,51.0,3.0,12.0,
Opposition,Opposition,200,72,166,366,9,8.0,20.0,41.0,51.0,41.0,31.0,61.0,10.0,21.0,,123.0,232.0,8.0,12.0,54.0,5.0,8.0,
