Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",6,1,5,11,,,1.0,2.0,1.0,,,,,,,4.0,5.0,,,5.0,,,
25,"Beinke, Bryan",1,,2,3,,,,,,,,,,,,2.0,1.0,,,3.0,,,
26,"Bickley, Mark",15,6,8,23,,,,2.0,6.0,6.0,4.0,,,,,7.0,15.0,1.0,,1.0,2.0,,
35,"Biglands, Rhett",2,1,2,4,,1.0,20.0,3.0,,1.0,1.0,2.0,,,,2.0,2.0,,,1.0,,,
10,"Bode, Matthew",16,3,12,28,2,1.0,,4.0,,4.0,7.0,2.0,3.0,,3.0,15.0,12.0,,1.0,2.0,,,
24,"Burton, Brett",12,10,2,14,1,,1.0,4.0,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,,4.0,5.0,,,
4,"Clarke, Matthew",1,,3,4,,,8.0,1.0,,1.0,3.0,3.0,1.0,2.0,,3.0,1.0,,,,,,
11,"Doughty, Michael",11,3,6,17,2,1.0,,4.0,,6.0,,,,,,6.0,11.0,1.0,1.0,2.0,,,
9,"Edwards, Tyson",15,4,5,20,1,,,2.0,1.0,8.0,1.0,5.0,1.0,3.0,,6.0,16.0,,1.0,2.0,,,
15,"Fitzgerald, Ryan",7,5,2,9,1,3.0,2.0,1.0,,3.0,,2.0,1.0,1.0,,2.0,7.0,1.0,3.0,2.0,,,
36,"Goodwin, Simon",9,2,11,20,1,1.0,,6.0,4.0,3.0,3.0,2.0,1.0,2.0,,11.0,11.0,1.0,1.0,2.0,,,
34,"Hart, Ben",14,4,4,18,,,,,4.0,2.0,1.0,,,,,3.0,14.0,1.0,,6.0,1.0,,
18,"Johncock, Graham",6,3,,6,,1.0,,1.0,,,,,,,,2.0,4.0,1.0,1.0,,,,
28,"Johnson, Kane",16,5,7,23,3,,,1.0,1.0,5.0,5.0,,4.0,,2.0,11.0,12.0,,1.0,,,,
23,"McLeod, Andrew",14,4,6,20,,2.0,,7.0,1.0,1.0,10.0,2.0,,,,9.0,8.0,,1.0,2.0,,,
6,"Nelson, Ben",1,,1,2,,,,,,,,,,,,1.0,1.0,,,2.0,,,
22,"Perrie, Ian",7,3,2,9,,,,1.0,1.0,,,2.0,,1.0,,2.0,8.0,,,6.0,,,
27,"Schell, Daniel",3,2,1,4,,2.0,,1.0,,,,1.0,,1.0,,1.0,2.0,,1.0,1.0,,,
7,"Smart, Nigel",7,2,4,11,,,,1.0,5.0,,1.0,,1.0,,,4.0,6.0,,,4.0,,,
20,"Stenglein, Tyson",8,4,4,12,,,,1.0,1.0,,1.0,,,,,7.0,5.0,2.0,,3.0,,,
19,"Stevens, Mark",11,7,7,18,1,,,6.0,,3.0,,2.0,1.0,1.0,,7.0,12.0,2.0,3.0,4.0,,,
17,"Welsh, Scott",11,3,7,18,4,,,2.0,,6.0,4.0,2.0,1.0,2.0,,8.0,9.0,,2.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,72,101,294,16,14.0,32.0,50.0,25.0,53.0,43.0,26.0,15.0,14.0,6.0,114.0,175.0,10.0,20.0,54.0,3.0,,
Opposition,Opposition,151,52,105,256,12,7.0,27.0,44.0,28.0,41.0,28.0,28.0,14.0,15.0,,101.0,152.0,8.0,4.0,39.0,10.0,,
