Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",25y 244d,156 (68-0-88 43.59%),10 (0.06),←,
43,"Answerth, Noah",23y 6d,48 (35-0-13 72.92%),2 (0.04),←,
33,"Bailey, Zac",22y 323d,90 (58-0-32 64.44%),88 (0.98),←,
7,"Berry, Jarrod",24y 188d,104 (55-0-49 52.88%),47 (0.45),←,
23,"Cameron, Charlie",28y 38d,172 (109-1-62 63.66%),294 (1.71),99 (62-0-37 62.63%),207 (2.09)
18,"Coleman, Keidean",22y 134d,37 (25-0-12 67.57%),12 (0.32),←,
3,"Daniher, Joe",28y 161d,148 (67-1-80 45.61%),271 (1.83),40 (27-0-13 67.50%),80 (2.00)
27,"Gardiner, Darcy",26y 324d,150 (70-0-80 46.67%),5 (0.03),←,
30,"Hipwood, Eric",24y 333d,123 (61-0-62 49.59%),179 (1.46),←,
35,"Lester, Ryan",29y 351d,161 (66-0-95 40.99%),46 (0.29),←,
17,"Lyons, Jarryd",30y 21d,180 (105-0-75 58.33%),84 (0.47),88 (61-0-27 69.32%),35 (0.40)
36,"Mathieson, Rhys",25y 214d,68 (32-0-36 47.06%),29 (0.43),←,
11,"McCarthy, Lincoln",28y 294d,115 (82-0-33 71.30%),128 (1.11),86 (59-0-27 68.60%),103 (1.20)
6,"McCluggage, Hugh",24y 162d,126 (68-0-58 53.97%),80 (0.63),←,
46,"McInerney, Oscar",28y 33d,98 (61-0-37 62.24%),45 (0.46),←,
25,"McStay, Daniel",27y 49d,157 (76-0-81 48.41%),134 (0.85),←,
9,"Neale, Lachie",29y 80d,216 (119-0-97 55.09%),112 (0.52),81 (54-0-27 66.67%),45 (0.56)
40,"Payne, Jack",22y 301d,23 (12-0-11 52.17%),2 (0.09),←,
20,"Prior, Jaxon",21y 69d,28 (22-0-6 78.57%),10 (0.36),←,
16,"Rayner, Cam",22y 295d,84 (49-0-35 58.33%),80 (0.95),←,
10,"Rich, Daniel",32y 66d,264 (114-1-149 43.37%),114 (0.43),←,
37,"Starcevich, Brandon",23y 19d,67 (46-0-21 68.66%),5 (0.07),←,
15,"Zorko, Dayne",33y 184d,226 (99-0-127 43.81%),216 (0.96),←,
Totals,Totals,26y 121d,2841 (1499-3-1339 52.76%),1993 (0.70),,
C,"Fagan, Chris",61y 50d,132 (71-0-61 53.79%),,←,
