Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bellchambers, Tom",7,6,5,12,1,,18.0,1.0,,,2.0,1.0,1.0,,,5.0,6.0,2.0,1.0,1.0,,1.0,84.0
45,"Crameri, Stewart",12,4,7,19,4,1.0,,7.0,1.0,7.0,,1.0,,1.0,2.0,10.0,8.0,1.0,2.0,1.0,2.0,1.0,92.0
31,"Fletcher, Dustin",14,4,6,20,,,,,4.0,,,5.0,1.0,2.0,,7.0,11.0,,,11.0,,,92.0
34,"Hardingham, Kyle",6,4,5,11,,,,3.0,3.0,1.0,,,,,,7.0,4.0,2.0,,7.0,,,92.0
21,"Heppell, Dyson",17,6,8,25,,1.0,,5.0,3.0,4.0,1.0,1.0,1.0,,,9.0,16.0,1.0,,8.0,,,95.0
19,"Hille, David",6,4,6,12,2,,7.0,3.0,1.0,2.0,1.0,6.0,1.0,2.0,,5.0,7.0,2.0,2.0,2.0,,,85.0
39,"Hocking, Heath",4,1,9,13,,,,7.0,,2.0,3.0,2.0,2.0,1.0,,8.0,5.0,,,3.0,,,74.0
26,"Hooker, Cale",8,4,14,22,,,,2.0,3.0,,,1.0,2.0,,,11.0,11.0,3.0,,11.0,1.0,,96.0
40,"Howlett, Ben",16,4,6,22,,1.0,,10.0,2.0,6.0,6.0,3.0,1.0,1.0,,9.0,13.0,,,1.0,1.0,,71.0
18,"Hurley, Michael",6,3,6,12,,,,2.0,,3.0,,1.0,,1.0,,6.0,5.0,1.0,,1.0,,,87.0
7,"Jetta, Leroy",13,3,5,18,1,3.0,,8.0,2.0,4.0,2.0,,4.0,,,9.0,11.0,,,3.0,,1.0,88.0
14,"Lonergan, Sam",7,,10,17,,,,3.0,1.0,3.0,3.0,1.0,1.0,,,10.0,6.0,,,,,,77.0
42,"Lovett-Murray, Nathan",9,3,10,19,,,,3.0,3.0,1.0,1.0,1.0,,,,7.0,11.0,,,2.0,1.0,,91.0
10,"McVeigh, Mark",13,1,8,21,,1.0,,6.0,,3.0,2.0,3.0,3.0,2.0,,8.0,16.0,,,2.0,,,84.0
17,"Melksham, Jake",7,,7,14,,,1.0,2.0,,3.0,4.0,2.0,2.0,1.0,,8.0,4.0,,,3.0,,,74.0
6 ↓,"Monfries, Angus",5,1,6,11,,,,5.0,,2.0,1.0,3.0,1.0,1.0,,8.0,3.0,1.0,,,,1.0,56.0
37 ↑,"Reimers, Kyle",3,1,4,7,,1.0,,1.0,,1.0,1.0,1.0,,,,4.0,3.0,,,1.0,,,30.0
30,"Ryder, Paddy",5,1,9,14,,,9.0,3.0,,3.0,4.0,1.0,2.0,,,13.0,5.0,,,6.0,,,85.0
20,"Slattery, Henry",7,1,3,10,,,,6.0,3.0,1.0,,2.0,,1.0,,5.0,5.0,,,7.0,,,91.0
5,"Stanton, Brent",17,4,9,26,,,,7.0,9.0,4.0,,4.0,2.0,1.0,,6.0,17.0,,,5.0,1.0,1.0,82.0
4,"Watson, Jobe",14,2,15,29,1,,,5.0,4.0,2.0,6.0,4.0,,1.0,,15.0,16.0,,1.0,3.0,,,87.0
11,"Zaharakis, David",8,2,9,17,2,,,2.0,,4.0,,1.0,,1.0,,6.0,11.0,,,,1.0,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,59,167,371,11,11.0,35.0,91.0,39.0,56.0,37.0,44.0,24.0,16.0,2.0,176.0,194.0,13.0,6.0,78.0,7.0,5.0,
Opposition,Opposition,252,97,151,403,16,11.0,48.0,78.0,41.0,58.0,44.0,45.0,16.0,24.0,4.0,188.0,207.0,18.0,11.0,73.0,22.0,7.0,
