Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",19y 261d,36 (7-0-29 19.44%),6 (0.17),←,
4,"Bastinac, Ryan",25y 67d,143 (70-0-73 48.95%),72 (0.50),22 (3-0-19 13.64%),6 (0.27)
7,"Bell, Tom",25y 76d,65 (19-1-45 30.00%),51 (0.78),14 (1-0-13 7.14%),15 (1.07)
19,"Clayton, Josh",20y 224d,2 (0-0-2 0.00%),,←,
26,"Cutler, Tom",21y 190d,33 (8-0-25 24.24%),12 (0.36),←,
24,"Dawson, Liam",20y 218d,17 (4-0-13 23.53%),6 (0.35),←,
27,"Gardiner, Darcy",20y 341d,43 (11-0-32 25.58%),3 (0.07),←,
40,"Hammelmann, Matthew",20y 173d,9 (2-0-7 22.22%),,←,
11,"Hanley, Pearce",27y 287d,129 (38-0-91 29.46%),58 (0.45),←,
30,"Hipwood, Eric",18y 350d,10 (2-0-8 20.00%),11 (1.10),←,
1,"Keays, Ben",19y 187d,16 (2-0-14 12.50%),4 (0.25),←,
35,"Lester, Ryan",24y 2d,80 (25-0-55 31.25%),31 (0.39),←,
12,"Martin, Stefan",29y 285d,114 (27-1-86 24.12%),38 (0.33),57 (13-0-44 22.81%),15 (0.26)
36,"Mathieson, Rhys",19y 231d,11 (2-0-9 18.18%),8 (0.73),←,
32,"Mayes, Sam",22y 100d,74 (22-0-52 29.73%),26 (0.35),←,
21,"Merrett, Daniel",31y 260d,200 (79-3-118 40.25%),70 (0.35),←,
10,"Rich, Daniel",26y 82d,143 (47-1-95 33.22%),93 (0.65),←,
5,"Robinson, Mitch",27y 82d,142 (58-1-83 41.20%),71 (0.50),42 (7-0-35 16.67%),13 (0.31)
38,"Rockliff, Tom",26y 188d,134 (41-0-93 30.60%),71 (0.53),←,
28,"Taylor, Lewis",21y 193d,63 (13-0-50 20.63%),47 (0.75),←,
14,"Walker, Josh",23y 290d,49 (22-1-26 45.92%),58 (1.18),16 (3-0-13 18.75%),23 (1.44)
15,"Zorko, Dayne",27y 201d,101 (32-0-69 31.68%),101 (1.00),←,
Totals,Totals,23y 245d,1614 (531-8-1075 32.90%),837 (0.52),,
C,"Leppitsch, Justin",40y 332d,66 (14-0-52 21.21%),,←,
