Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",20y 197d,34 (4-0-30 11.76%),12 (0.35),3 (1-0-2 33.33%),
12,"Ball, Luke",29y 315d,209 (140-1-68 67.22%),85 (0.41),67 (50-1-16 75.37%),27 (0.40)
17,"Beams, Dayne",24y 52d,94 (67-2-25 72.34%),96 (1.02),←,
11,"Blair, Jarryd",23y 356d,83 (61-1-21 74.10%),65 (0.78),←,
32,"Cloke, Travis",27y 31d,199 (127-2-70 64.32%),353 (1.77),←,
2,"Dwyer, Sam",27y 219d,23 (13-0-10 56.52%),15 (0.65),←,
19,"Elliott, Jamie",21y 227d,38 (24-0-14 63.16%),45 (1.18),←,
1,"Fasolo, Alex",21y 301d,41 (28-0-13 68.29%),45 (1.10),←,
45,"Frost, Jack",22y 39d,5 (2-0-3 40.00%),,←,
6,"Goldsack, Tyson",26y 318d,107 (70-0-37 65.42%),40 (0.37),←,
4,"Grundy, Brodie",19y 355d,10 (5-0-5 50.00%),1 (0.10),←,
23,"Keeffe, Lachlan",23y 356d,23 (16-0-7 69.57%),6 (0.26),←,
41,"Langdon, Tom",19y 300d,3 (1-0-2 33.33%),,←,
8,"Lumumba, Heritier",27y 141d,181 (120-2-59 66.85%),25 (0.14),←,
3,"Macaffer, Brent",26y 36d,55 (36-2-17 67.27%),29 (0.53),←,
5,"Maxwell, Nick",30y 306d,201 (128-2-71 64.18%),29 (0.14),←,
10,"Pendlebury, Scott",26y 88d,174 (115-2-57 66.67%),115 (0.66),←,
22,"Sidebottom, Steele",23y 93d,111 (79-2-30 72.07%),86 (0.77),←,
36,"Swan, Dane",30y 39d,222 (138-2-82 62.61%),181 (0.82),←,
34,"Toovey, Alan",27y 13d,117 (82-2-33 70.94%),9 (0.08),←,
18,"White, Jesse",26y 86d,73 (36-2-35 50.68%),75 (1.03),2 (1-0-1 50.00%),2 (1.00)
14,"Young, Clinton",28y 48d,121 (74-1-46 61.57%),62 (0.51),5 (3-0-2 60.00%),2 (0.40)
Totals,Totals,25y 78d,2124 (1366-23-735 64.31%),1374 (0.65),,
C,"Buckley, Nathan",41y 253d,51 (32-0-19 62.75%),,←,
