Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game],Footscray Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Leon",6,2,1,7,1,,,1.0,,,,,1.0,,,,,,,,,,
21,"Campbell, Tony",3,2,1,4,,,,1.0,,,,,,1.0,,,,,,,,,
12,"Cook, James",6,4,2,8,1,2.0,,1.0,,,,,1.0,,,,,,,,,,
26,"Cox, Simon",3,3,,3,,,,,,,,,,1.0,,,,,,,,,
11,"Curley, Todd",9,1,1,10,3,,,1.0,,,,,3.0,2.0,,,,,,,,,
14,"Darcy, Luke",5,5,4,9,,1.0,,,,,,,1.0,,,,,,,,,,
32,"Ellis, Craig",3,1,1,4,,,,,,,,,,1.0,,,,,,,,,
3,"Grant, Chris",11,6,4,15,,1.0,,,,,,,,,,,,,,,,,
29,"Griffin, Daryl",5,2,3,8,,,,1.0,,,,,2.0,2.0,,,,,,,,,
6,"Johnson, Brad",18,7,4,22,,,,1.0,,,,,,1.0,,,,,,,,,
35,"Kretiuk, Steven",12,5,2,14,,,,,,,,,2.0,3.0,,,,,,,,,
39,"Liberatore, Tony",4,,5,9,,,,6.0,,,,,,1.0,,,,,,,,,
9,"Nicholson, Brad",13,4,2,15,,,,1.0,,,,,1.0,2.0,,,,,,,,,
44,"Osborne, Richard",4,,1,5,,,,,,,,,,1.0,,,,,,,,,
22,"Quill, Peter",25,5,9,34,1,1.0,,1.0,,,,,3.0,2.0,,,,,,,,,
36,"Romero, Jose",12,1,7,19,,1.0,,,,,,,4.0,,,,,,,,,,
5,"Smith, Rohan",13,7,5,18,,,,3.0,,,,,1.0,,,,,,,,,,
24,"Wallis, Stephen",19,2,5,24,,,,1.0,,,,,6.0,1.0,,,,,,,,,
25,"Watts, Jason",5,3,,5,3,1.0,,,,,,,1.0,1.0,,,,,,,,,
7,"West, Scott",17,1,12,29,,,,,,,,,3.0,1.0,,,,,,,,,
15,"Wynd, Scott",6,1,12,18,,,18.0,3.0,,,,,4.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,62,81,280,9,8.0,18.0,21.0,,,,,33.0,23.0,,,,,,,,,
Opposition,Opposition,196,46,85,281,17,11.0,15.0,37.0,,,,,23.0,33.0,6.0,,,,,,,,
