Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
22,"Blakey, Nick",22y 168d,74 (38-0-36 51.35%),32 (0.43),←,
16,"Campbell, Braeden",20y 191d,22 (14-0-8 63.64%),3 (0.14),←,
4,"Clarke, Ryan",25y 58d,77 (32-0-45 41.56%),15 (0.19),37 (15-0-22 40.54%),7 (0.19)
13,"Florent, Oliver",24y 23d,114 (61-0-53 53.51%),37 (0.32),←,
42,"Fox, Robbie",29y 120d,63 (30-0-33 47.62%),8 (0.13),←,
23,"Franklin, Lance",35y 196d,337 (213-1-123 63.35%),1043 (3.09),155 (104-0-51 67.10%),463 (2.99)
21,"Gulden, Errol",20y 27d,39 (27-0-12 69.23%),31 (0.79),←,
9,"Hayward, Will",23y 292d,110 (60-0-50 54.55%),128 (1.16),←,
5,"Heeney, Isaac",26y 101d,150 (96-0-54 64.00%),192 (1.28),←,
31,"Hickey, Tom",31y 161d,135 (58-2-75 43.70%),44 (0.33),33 (23-0-10 69.70%),12 (0.36)
44,"Lloyd, Jake",28y 328d,196 (121-0-75 61.73%),31 (0.16),←,
39,"McCartin, Paddy",26y 117d,55 (25-1-29 46.36%),34 (0.62),20 (15-0-5 75.00%),
30,"McCartin, Tom",22y 227d,91 (51-0-40 56.04%),28 (0.31),←,
6,"McDonald, Logan",20y 132d,21 (15-0-6 71.43%),21 (1.00),←,
27,"McInerney, Justin",21y 361d,49 (29-0-20 59.18%),17 (0.35),←,
14,"Mills, Callum",25y 134d,131 (75-0-56 57.25%),17 (0.13),←,
11,"Papley, Tom",26y 32d,137 (80-0-57 58.39%),214 (1.56),←,
26,"Parker, Luke",29y 293d,256 (159-1-96 62.30%),188 (0.73),←,
24,"Rampe, Dane",32y 73d,211 (136-1-74 64.69%),7 (0.03),←,
20,"Reid, Sam",30y 230d,177 (113-2-62 64.41%),180 (1.02),←,
8,"Rowbottom, James",21y 329d,65 (34-0-31 52.31%),19 (0.29),←,
3,"Stephens, Dylan",21y 218d,26 (15-0-11 57.69%),6 (0.23),←,
1,"Warner, Chad",21y 87d,35 (22-0-13 62.86%),24 (0.69),←,
Totals,Totals,25y 201d,2571 (1504-8-1059 58.50%),2319 (0.90),,
C,"Longmire, John",51y 226d,279 (174-2-103 62.72%),,←,
