Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
34,"Bewley, Brett",25y 110d,16 (7-0-9 43.75%),4 (0.25),←,
19,"Blakely, Connor",24y 153d,61 (23-0-38 37.70%),2 (0.03),←,
8,"Brayshaw, Andrew",20y 268d,48 (18-0-30 37.50%),12 (0.25),←,
5,"Cerra, Adam",20y 300d,50 (19-0-31 38.00%),9 (0.18),←,
33,"Colyer, Travis",28y 344d,104 (49-1-54 47.60%),61 (0.59),17 (6-0-11 35.29%),7 (0.41)
6,"Conca, Reece",27y 356d,133 (69-1-63 52.26%),25 (0.19),29 (11-0-18 37.93%),2 (0.07)
36,"Cox, Brennan",21y 355d,39 (12-0-27 30.77%),27 (0.69),←,
12,"Crowden, Mitch",21y 96d,16 (6-0-10 37.50%),6 (0.38),←,
4,"Darcy, Sean",22y 51d,33 (10-0-23 30.30%),8 (0.24),←,
44,"Duman, Taylin",22y 106d,31 (13-0-18 41.94%),1 (0.03),←,
43,"Frederick, Michael",20y 77d,3 (1-0-2 33.33%),1 (0.33),←,
7,"Fyfe, Nat",28y 319d,179 (95-1-83 53.35%),155 (0.87),←,
15,"Hughes, Ethan",25y 239d,59 (21-0-38 35.59%),4 (0.07),←,
37,"Lobb, Rory",27y 175d,98 (52-2-44 54.08%),84 (0.86),24 (10-0-14 41.67%),20 (0.83)
3,"Matera, Brandon",28y 144d,144 (47-1-96 32.99%),170 (1.18),43 (16-0-27 37.21%),46 (1.07)
16,"Mundy, David",35y 13d,324 (163-1-160 50.46%),138 (0.43),←,
13,"Ryan, Luke",24y 178d,58 (21-0-37 36.21%),3 (0.05),←,
28,"Schultz, Lachie",22y 246d,16 (5-0-11 31.25%),10 (0.63),←,
22,"Serong, Caleb",19y 175d,6 (3-0-3 50.00%),2 (0.33),←,
20,"Taberner, Matthew",27y 46d,80 (36-0-44 45.00%),91 (1.14),←,
45,"Watson, Tobe",22y 243d,2 (1-0-1 50.00%),,←,
14,"Wilson, Nathan",27y 208d,123 (58-2-63 47.97%),17 (0.14),46 (18-0-28 39.13%),1 (0.02)
Totals,Totals,24y 291d,1623 (729-9-885 44.92%),830 (0.51),,
C,"Longmuir, Justin",39y 194d,9 (3-0-6 33.33%),,←,
