Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",25y 206d,52 (22-0-30 42.31%),16 (0.31),30 (14-0-16 46.67%),8 (0.27)
22,"Bower, Nathan",22y 73d,30 (13-0-17 43.33%),11 (0.37),←,
17,"Broderick, Paul",24y 229d,113 (51-0-62 45.13%),92 (0.81),20 (12-0-8 60.00%),12 (0.60)
21,"Bulluss, Paul",24y 209d,31 (9-0-22 29.03%),8 (0.26),←,
9,"Campbell, Wayne",21y 331d,71 (25-0-46 35.21%),44 (0.62),←,
44,"Daffy, Nick",21y 101d,24 (13-0-11 54.17%),14 (0.58),←,
14,"Dear, Greg",31y 125d,157 (114-0-43 72.61%),22 (0.14),20 (12-0-8 60.00%),4 (0.20)
18,"Edwards, Stuart",22y 30d,28 (12-0-16 42.86%),24 (0.86),←,
25,"Gale, Brendon",26y 33d,97 (34-0-63 35.05%),97 (1.00),←,
11,"Gale, Michael",27y 242d,120 (49-0-71 40.83%),32 (0.27),15 (8-0-7 53.33%),3 (0.20)
8,"Hernaman, Wayne",22y 97d,19 (5-0-14 26.32%),9 (0.47),←,
3,"Kellaway, Duncan",21y 184d,30 (15-0-15 50.00%),,←,
33,"Knights, Matthew",23y 319d,127 (41-0-86 32.28%),85 (0.67),←,
27,"Maxfield, Stuart",22y 133d,65 (21-0-44 32.31%),45 (0.69),←,
28,"McQueen, Mark",24y 223d,34 (9-0-25 26.47%),14 (0.41),←,
6,"Naish, Chris",22y 327d,82 (28-0-54 34.15%),124 (1.51),←,
7,"Prescott, Ashley",21y 343d,10 (6-0-4 60.00%),,←,
12,"Richardson, Matthew",19y 154d,31 (13-0-18 41.94%),83 (2.68),←,
4,"Rogers, Matthew",20y 268d,20 (12-0-8 60.00%),26 (1.30),←,
5,"Tape, Jamie",20y 137d,19 (11-0-8 57.89%),,←,
41,"Turner, Scott",24y 81d,75 (25-0-50 33.33%),26 (0.35),←,
Totals,Totals,23y 148d,1235 (528-0-707 42.75%),772 (0.63),,
C,"Northey, John",51y 52d,229 (112-1-116 49.13%),,40 (16-0-24 40.00%),
