Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
21,"Buntine, Matt",22y 244d,38 (18-0-20 47.37%),1 (0.03),←,
18,"Cameron, Jeremy",23y 79d,82 (24-0-58 29.27%),208 (2.54),←,
3,"Coniglio, Stephen",22y 187d,74 (27-0-47 36.49%),30 (0.41),←,
1,"Davis, Phil",25y 294d,86 (33-0-53 38.37%),6 (0.07),68 (22-0-46 32.35%),5 (0.07)
44,"Downie, Tom",23y 53d,9 (4-0-5 44.44%),2 (0.22),←,
4,"Greene, Toby",22y 268d,87 (26-0-61 29.89%),61 (0.70),←,
32,"Griffen, Ryan",29y 328d,230 (113-1-116 49.35%),143 (0.62),28 (16-0-12 57.14%),13 (0.46)
19,"Haynes, Nick",24y 32d,52 (18-0-34 34.62%),4 (0.08),←,
2,"Hopper, Jacob",19y 134d,6 (4-0-2 66.67%),3 (0.50),←,
22,"Kelly, Josh",21y 128d,49 (22-0-27 44.90%),27 (0.55),←,
15,"Kennedy, Matthew",19y 74d,1 (1-0-0 100.00%),3 (3.00),←,
37,"Lobb, Rory",23y 131d,24 (12-0-12 50.00%),24 (1.00),←,
24,"Patfull, Joel",31y 195d,209 (89-3-117 43.30%),25 (0.12),27 (16-0-11 59.26%),1 (0.04)
12,"Patton, Jonathon",23y 30d,44 (16-0-28 36.36%),49 (1.11),←,
50,"Reid, Sam",26y 225d,26 (8-0-18 30.77%),5 (0.19),16 (2-0-14 12.50%),4 (0.25)
9,"Scully, Tom",25y 35d,116 (38-1-77 33.19%),49 (0.42),85 (25-0-60 29.41%),43 (0.51)
23,"Shaw, Heath",30y 205d,226 (136-2-88 60.62%),38 (0.17),53 (26-0-27 49.06%),1 (0.02)
5,"Shiel, Dylan",23y 102d,77 (24-0-53 31.17%),39 (0.51),←,
8,"Ward, Callan",26y 70d,156 (60-0-96 38.46%),77 (0.49),96 (28-0-68 29.17%),44 (0.46)
6,"Whitfield, Lachie",21y 337d,64 (23-0-41 35.94%),30 (0.47),←,
29,"Williams, Zac",21y 273d,42 (16-0-26 38.10%),12 (0.29),←,
16,"Wilson, Nathan",23y 164d,45 (18-0-27 40.00%),12 (0.27),←,
Totals,Totals,24y 47d,1743 (730-7-1006 41.88%),848 (0.49),,
C,"Cameron, Leon",43y 291d,57 (26-0-31 45.61%),,←,
