Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
46,"Baguley, Mark",26y 47d,20 (11-0-9 55.00%),1 (0.05),←,
2,"Bellchambers, Tom",23y 363d,55 (23-1-31 42.73%),39 (0.71),←,
22,"Carlisle, Jake",21y 279d,41 (22-0-19 53.66%),12 (0.29),←,
32,"Colyer, Travis",21y 317d,30 (15-0-15 50.00%),17 (0.57),←,
15,"Dempsey, Courtenay",25y 313d,84 (38-2-44 46.43%),21 (0.25),←,
31,"Fletcher, Dustin",38y 61d,374 (220-5-149 59.49%),69 (0.18),←,
9,"Goddard, Brendon",28y 48d,219 (137-3-79 63.24%),114 (0.52),14 (11-0-3 78.57%),10 (0.71)
21,"Heppell, Dyson",21y 54d,56 (31-1-24 56.25%),12 (0.21),←,
1,"Hibberd, Michael",23y 185d,36 (22-0-14 61.11%),6 (0.17),←,
26,"Hooker, Cale",24y 267d,80 (37-1-42 46.88%),5 (0.06),←,
40,"Howlett, Ben",24y 259d,70 (38-1-31 55.00%),34 (0.49),←,
18,"Hurley, Michael",23y 36d,74 (36-2-36 50.00%),89 (1.20),←,
38,"Kommer, Nick",22y 282d,12 (9-0-3 75.00%),4 (0.33),←,
17,"Melksham, Jake",21y 312d,72 (35-1-36 49.31%),32 (0.44),←,
20,"Merrett, Jackson",20y 130d,10 (8-0-2 80.00%),6 (0.60),←,
23,"Myers, David",24y 7d,59 (30-0-29 50.85%),17 (0.29),←,
16,"Pears, Tayte",23y 105d,62 (28-1-33 45.97%),3 (0.05),←,
30,"Ryder, Paddy",25y 115d,142 (65-3-74 46.83%),94 (0.66),←,
5,"Stanton, Brent",27y 67d,195 (83-3-109 43.33%),126 (0.65),←,
4,"Watson, Jobe",28y 149d,168 (74-3-91 44.94%),93 (0.55),←,
8,"Winderlich, Jason",28y 270d,110 (43-1-66 39.55%),62 (0.56),←,
11,"Zaharakis, David",23y 136d,80 (42-1-37 53.13%),72 (0.90),←,
Totals,Totals,24y 339d,2049 (1047-29-973 51.10%),928 (0.45),,
C,"Hird, James",40y 153d,59 (33-1-25 56.78%),,←,
