Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brogan, Dean",6,7,7,13,,,15.0,2.0,,3.0,1.0,3.0,,3.0,,4.0,9.0,1.0,1.0,5.0,,1.0,87.0
14,"Bugg, Tomas",10,3,17,27,1,,,3.0,3.0,2.0,2.0,,2.0,,,7.0,19.0,,,3.0,1.0,,84.0
18 ↓,"Cameron, Jeremy",1,2,1,2,,,,2.0,,,,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,56.0
3,"Coniglio, Stephen",9,5,13,22,,1.0,,2.0,1.0,1.0,2.0,4.0,2.0,2.0,,7.0,15.0,,1.0,,,1.0,81.0
11,"Cornes, Chad",10,4,11,21,,,1.0,3.0,3.0,1.0,1.0,1.0,,1.0,,6.0,15.0,,,4.0,,,88.0
1,"Davis, Phil",9,4,8,17,,,,,2.0,,1.0,2.0,1.0,1.0,,9.0,8.0,2.0,,6.0,,,95.0
4,"Folau, Israel",1,,1,2,,,1.0,1.0,,1.0,,2.0,,2.0,,3.0,,,,,,,79.0
26,"Giles, Jonathan",7,2,5,12,3,1.0,11.0,,,4.0,2.0,3.0,4.0,2.0,,7.0,5.0,1.0,,4.0,,,90.0
35,"Greene, Toby",7,2,13,20,,,,1.0,2.0,1.0,1.0,1.0,,1.0,,6.0,13.0,,,,,1.0,83.0
2 ↑,"Hampton, Curtly",3,2,2,5,,2.0,,1.0,1.0,,,,1.0,,,3.0,2.0,,2.0,,,,30.0
36,"Hombsch, Jack",12,5,7,19,,,,3.0,3.0,2.0,,4.0,1.0,1.0,,7.0,11.0,2.0,,6.0,,,90.0
40,"Kennedy, Adam",7,1,13,20,,,,2.0,,1.0,1.0,,,,,7.0,12.0,,,1.0,1.0,,87.0
39,"Mohr, Tim",5,3,3,8,,,,3.0,4.0,,,2.0,,,,1.0,6.0,,,7.0,,,95.0
7,"Palmer, Rhys",13,5,8,21,2,2.0,,1.0,2.0,6.0,1.0,,2.0,,,4.0,19.0,1.0,2.0,1.0,,,85.0
6,"Power, Luke",8,2,11,19,,,,1.0,1.0,1.0,5.0,4.0,1.0,2.0,,9.0,10.0,,,2.0,,,79.0
9,"Scully, Tom",11,3,19,30,,,,,6.0,3.0,,2.0,1.0,2.0,,4.0,27.0,,,1.0,5.0,2.0,86.0
5,"Shiel, Dylan",11,1,17,28,,,,1.0,,3.0,9.0,2.0,,,,15.0,14.0,,,2.0,,,80.0
34,"Smith, Devon",12,7,6,18,,,,5.0,1.0,2.0,3.0,1.0,1.0,1.0,,5.0,13.0,,1.0,2.0,,,87.0
20,"Tomlinson, Adam",9,4,4,13,1,,,4.0,1.0,4.0,,2.0,1.0,,,5.0,9.0,,1.0,1.0,,,84.0
31,"Townsend, Jacob",3,2,4,7,1,,,4.0,1.0,1.0,2.0,2.0,,1.0,,4.0,3.0,1.0,1.0,,,,83.0
17,"Treloar, Adam",8,3,9,17,1,1.0,,2.0,,3.0,3.0,2.0,,,,6.0,11.0,,,2.0,3.0,,83.0
8,"Ward, Callan",21,8,15,36,1,1.0,,5.0,1.0,6.0,5.0,6.0,1.0,3.0,,13.0,22.0,1.0,2.0,3.0,2.0,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,75,194,377,10,9.0,28.0,46.0,32.0,45.0,39.0,44.0,18.0,22.0,,134.0,244.0,10.0,12.0,51.0,12.0,6.0,
Opposition,Opposition,212,119,163,375,23,12.0,41.0,45.0,30.0,61.0,33.0,35.0,23.0,18.0,6.0,132.0,247.0,20.0,16.0,51.0,24.0,15.0,
