Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",29y 319d,255 (139-2-114 54.90%),336 (1.32),63 (15-0-48 23.81%),74 (1.17)
36,"Broughton, Greg",27y 181d,87 (36-0-51 41.38%),17 (0.20),19 (7-0-12 36.84%),2 (0.11)
27,"Cameron, Clay",19y 306d,2 (1-0-1 50.00%),,←,
12,"Day, Sam",21y 204d,44 (11-0-33 25.00%),28 (0.64),←,
23,"Dixon, Charlie",23y 187d,37 (11-0-26 29.73%),29 (0.78),←,
33,"Hall, Aaron",23y 140d,32 (11-0-21 34.38%),33 (1.03),←,
5,"Harbrow, Jarrod",25y 254d,128 (55-1-72 43.36%),38 (0.30),58 (15-0-43 25.86%),17 (0.29)
28,"Kolodjashnij, Kade",18y 232d,1 (0-0-1 0.00%),,←,
40,"Lemmens, Sean",19y 147d,2 (1-0-1 50.00%),,←,
19,"Lynch, Tom",21y 149d,40 (9-0-31 22.50%),38 (0.95),←,
32,"Matera, Brandon",22y 18d,41 (10-0-31 24.39%),35 (0.85),←,
17,"May, Steven",22y 78d,36 (9-0-27 25.00%),15 (0.42),←,
18,"McKenzie, Trent",21y 360d,59 (14-0-45 23.73%),19 (0.32),←,
22,"Nicholls, Tom",22y 25d,11 (3-0-8 27.27%),2 (0.18),←,
1,"OMeara, Jaeger",20y 34d,24 (9-0-15 37.50%),17 (0.71),←,
10,"Prestia, Dion",21y 168d,53 (11-0-42 20.75%),13 (0.25),←,
35,"Rischitelli, Michael",28y 80d,159 (58-3-98 37.42%),69 (0.43),48 (9-0-39 18.75%),22 (0.46)
26,"Shaw, Matt",22y 52d,54 (12-0-42 22.22%),20 (0.37),←,
25,"Stanley, Danny",26y 39d,60 (15-0-45 25.00%),33 (0.55),55 (14-0-41 25.45%),33 (0.60)
3,"Sumner, Timmy",19y 171d,13 (4-0-9 30.77%),6 (0.46),←,
24,"Swallow, David",21y 130d,53 (12-0-41 22.64%),23 (0.43),←,
16,"Thompson, Rory",23y 17d,35 (9-0-26 25.71%),7 (0.20),←,
Totals,Totals,22y 282d,1226 (440-6-780 35.89%),778 (0.63),,
C,"McKenna, Guy",44y 322d,68 (15-0-53 22.06%),,←,
