Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Banik, Anthony",15,2,10,25,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,
46,"Campbell, Wayne",6,3,3,9,1,,,2.0,,,,,,1.0,,,,,,,,,
16,"Cloke, David",10,8,11,21,,,8.0,1.0,,,,,1.0,3.0,3.0,,,,,,,,
30,"Free, Tony",11,3,5,16,,,,1.0,,,,,2.0,,,,,,,,,,
25,"Gale, Brendon",3,3,1,4,,,1.0,,,,,,,1.0,,,,,,,,,
24,"Goodwin, Andy",13,6,12,25,,,,1.0,,,,,2.0,3.0,,,,,,,,,
34,"Hogg, Jeff",11,8,2,13,5,2.0,,,,,,,1.0,1.0,,,,,,,,,
2,"Keays, Terry",12,5,6,18,1,,,,,,,,2.0,,,,,,,,,,
33,"Knights, Matthew",16,5,12,28,1,1.0,,4.0,,,,,3.0,1.0,,,,,,,,,
4,"Lambert, Craig",11,3,6,17,1,,,3.0,,,,,2.0,,,,,,,,,,
26,"Leys, Brian",9,2,2,11,,,1.0,2.0,,,,,1.0,,,,,,,,,,
7,"Mitchell, Michael",11,3,6,17,1,1.0,,2.0,,,,,,3.0,,,,,,,,,
39,"Mrakov, John",12,3,5,17,,,,1.0,,,,,1.0,2.0,,,,,,,,,
6,"Naish, Chris",20,3,2,22,,3.0,,,,,,,,1.0,,,,,,,,,
35,"Pickering, Michael",15,8,12,27,1,,,,,,,,1.0,1.0,,,,,,,,,
21,"Powell, Tim",20,8,12,32,1,,,2.0,,,,,1.0,,2.0,,,,,,,,
8,"Ryan, Stephen",4,2,9,13,1,,,,,,,,,4.0,,,,,,,,,
41,"Turner, Scott",2,1,3,5,,1.0,,1.0,,,,,,3.0,,,,,,,,,
51,"Walker, Robert",5,3,1,6,,,,,,,,,,,,,,,,,,,
3,"Weightman, Dale",17,2,20,37,1,,,3.0,,,,,6.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,81,140,363,14,11.0,10.0,25.0,,,,,24.0,25.0,6.0,,,,,,,,
Opposition,Opposition,199,76,131,330,11,12.0,12.0,14.0,,,,,25.0,24.0,,,,,,,,,
