St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
21,"Arnol, Jody",21y 320d,10 (4-0-6 40.00%),6 (0.60),←,
18,"Bowey, Brett",21y 72d,41 (14-0-27 34.15%),46 (1.12),←,
15,"Coghlan, Frank",27y 284d,72 (20-0-52 27.78%),19 (0.26),←,
34,"Daniels, Jayson",19y 173d,50 (14-0-36 28.00%),13 (0.26),←,
44,"Devonport, Craig",20y 196d,22 (9-0-13 40.91%),20 (0.91),←,
20,"Dwyer, Mick",21y 268d,43 (11-0-32 25.58%),27 (0.63),←,
2,"Frawley, Danny",26y 337d,141 (36-0-105 25.53%),10 (0.07),←,
6,"Grant, David",24y 4d,113 (31-0-82 27.43%),64 (0.57),←,
10,"Harding, Paul",26y 68d,51 (22-0-29 43.14%),5 (0.10),40 (15-0-25 37.50%),3 (0.08)
47,"Harris, Bernie",27y 351d,105 (44-0-61 41.90%),118 (1.12),3 (0-0-3 0.00%),
24,"Jeffrey, Russell",24y 186d,34 (11-0-23 32.35%),3 (0.09),←,
17,"Lamb, Jamie",22y 120d,31 (4-0-27 12.90%),6 (0.19),←,
4,"Lockett, Tony",24y 155d,123 (35-0-88 28.46%),527 (4.28),←,
23,"Loewe, Stewart",22y 80d,92 (29-0-63 31.52%),100 (1.09),←,
25,"Muller, Ian",25y 19d,18 (10-0-8 55.56%),1 (0.06),12 (6-0-6 50.00%),1 (0.08)
19,"Nixon, Ricky",27y 130d,52 (16-0-36 30.77%),31 (0.60),48 (14-0-34 29.17%),30 (0.63)
41,"Pekin, Tim",25y 201d,126 (57-0-69 45.24%),27 (0.21),19 (8-0-11 42.11%),12 (0.63)
52,"Sexton, Damian",21y 251d,1 (0-0-1 0.00%),1 (1.00),←,
26,"Taylor, Kain",22y 301d,40 (11-0-29 27.50%),11 (0.28),←,
7,"Winmar, Nicky",24y 320d,80 (27-0-53 33.75%),149 (1.86),←,
Totals,Totals,23y 338d,1245 (405-0-840 32.53%),1184 (0.95),,
C,"Sheldon, Ken",30y 223d,19 (8-0-11 42.11%),,←,
