Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",29y 340d,236 (115-1-120 48.94%),154 (0.65),←,
26,"Bonner, Riley",21y 122d,19 (14-0-5 73.68%),3 (0.16),←,
33,"Byrne-Jones, Darcy",22y 290d,57 (33-0-24 57.89%),5 (0.09),←,
17,"Clurey, Tom",24y 106d,55 (35-0-20 63.64%),,←,
22,"Dixon, Charlie",27y 287d,121 (52-1-68 43.39%),190 (1.57),56 (33-0-23 58.93%),96 (1.71)
7,"Ebert, Brad",28y 96d,228 (108-1-119 47.59%),113 (0.50),152 (80-1-71 52.96%),80 (0.53)
9,"Gray, Robbie",30y 99d,192 (94-0-98 48.96%),283 (1.47),←,
43,"Houston, Dan",21y 56d,32 (22-0-10 68.75%),4 (0.13),←,
32,"Howard, Dougal",22y 104d,25 (17-0-8 68.00%),4 (0.16),←,
31,"Johnson, Aidyn",20y 249d,8 (6-0-2 75.00%),5 (0.63),←,
42,"Jonas, Tom",27y 179d,116 (61-1-54 53.02%),1 (0.01),←,
6,"Motlop, Steven",27y 117d,150 (101-2-47 68.00%),185 (1.23),15 (11-0-4 73.33%),10 (0.67)
21,"Polec, Jared",25y 268d,99 (58-0-41 58.59%),53 (0.54),83 (51-0-32 61.45%),44 (0.53)
2,"Powell-Pepper, Sam",20y 180d,33 (23-0-10 69.70%),20 (0.61),←,
11,"Rockliff, Tom",28y 135d,166 (56-0-110 33.73%),94 (0.57),12 (10-0-2 83.33%),7 (0.58)
4,"Ryder, Paddy",30y 115d,220 (111-4-105 51.36%),151 (0.69),50 (32-0-18 64.00%),34 (0.68)
48,"Thomas, Lindsay",30y 129d,210 (103-2-105 49.52%),329 (1.57),5 (4-0-1 80.00%),4 (0.80)
19,"Trengove, Jack",26y 308d,88 (24-2-62 28.41%),39 (0.44),2 (2-0-0 100.00%),
23,"Watts, Jack",27y 103d,165 (54-2-109 33.33%),158 (0.96),12 (8-0-4 66.67%),15 (1.25)
39,"Westhoff, Justin",31y 279d,241 (117-1-123 48.76%),282 (1.17),←,
16,"Wines, Ollie",23y 273d,122 (70-0-52 57.38%),56 (0.46),←,
20,"Wingard, Chad",24y 343d,140 (75-1-64 53.93%),224 (1.60),←,
Totals,Totals,26y 24d,2723 (1349-18-1356 49.54%),2353 (0.86),,
C,"Hinkley, Ken",51y 280d,130 (76-0-54 58.46%),,←,
