Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
30,"Ackland, Cain",19y 30d,3 (2-0-1 66.67%),,←,
21,"Bassett, Scott",22y 188d,5 (3-0-2 60.00%),,←,
7,"Burgoyne, Peter",23y 76d,69 (28-2-39 42.03%),59 (0.86),←,
25,"Carr, Josh",20y 351d,17 (8-1-8 50.00%),6 (0.35),←,
12,"Cockatoo-Collins, Che",26y 41d,102 (56-3-43 56.37%),142 (1.39),17 (9-0-8 52.94%),33 (1.94)
35,"Cornes, Chad",21y 154d,30 (12-1-17 41.67%),28 (0.93),←,
17,"Dew, Stuart",21y 240d,55 (23-2-30 43.64%),67 (1.22),←,
8,"Francis, Fabian",27y 173d,88 (37-2-49 43.18%),43 (0.49),65 (30-2-33 47.69%),26 (0.40)
10,"Francou, Josh",26y 251d,87 (38-3-46 45.40%),48 (0.55),←,
34,"Guerra, Brent",18y 321d,13 (8-0-5 61.54%),7 (0.54),←,
38,"James, Roger",25y 176d,56 (25-2-29 46.43%),33 (0.59),←,
29,"Kingsley, Adam",25y 238d,75 (34-2-39 46.67%),19 (0.25),←,
3,"Montgomery, Brett",27y 318d,85 (49-2-34 58.82%),71 (0.84),25 (9-1-15 38.00%),17 (0.68)
14,"Paxman, Stephen",30y 132d,188 (59-2-127 31.91%),31 (0.16),86 (37-2-47 44.19%),13 (0.15)
27,"Poulton, Jared",23y 359d,28 (11-1-16 41.07%),7 (0.25),←,
1,"Primus, Matthew",26y 93d,86 (30-2-54 36.05%),28 (0.33),66 (29-2-35 45.45%),23 (0.35)
6,"Schofield, Jarrad",26y 75d,105 (57-1-47 54.76%),71 (0.68),42 (18-1-23 44.05%),37 (0.88)
36,"Stevens, Nick",21y 102d,60 (26-2-32 45.00%),33 (0.55),←,
16,"Tredrea, Warren",22y 112d,61 (26-1-34 43.44%),109 (1.79),←,
2,"Wakelin, Darryl",26y 247d,118 (55-1-62 47.03%),8 (0.07),3 (2-0-1 66.67%),
4,"Wanganeen, Gavin",27y 301d,191 (104-5-82 55.76%),103 (0.54),64 (31-2-31 50.00%),40 (0.63)
15,"Wilson, Michael",24y 145d,90 (40-3-47 46.11%),30 (0.33),←,
Totals,Totals,24y 138d,1612 (731-38-843 45.35%),943 (0.58),,
C,"Williams, Mark",42y 237d,48 (21-1-26 44.79%),,←,
