Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",16,1,9,25,1,1.0,,9.0,2.0,5.0,6.0,2.0,,2.0,,11.0,11.0,1.0,,1.0,1.0,,94.0
11,"Bennell, Harley",11,3,14,25,,,2.0,3.0,5.0,5.0,3.0,2.0,,1.0,,9.0,15.0,1.0,,1.0,1.0,,93.0
30,"Brown, Campbell",6,4,6,12,1,,,1.0,,5.0,,4.0,,3.0,,5.0,10.0,,1.0,4.0,1.0,1.0,90.0
28,"Caddy, Josh",8,1,12,20,,2.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,,,9.0,13.0,,,4.0,,,73.0
12,"Day, Sam",7,6,4,11,3,1.0,5.0,2.0,,2.0,,,1.0,,,7.0,4.0,4.0,4.0,1.0,,1.0,87.0
42,"Horsley, Kyal",8,,6,14,1,1.0,,2.0,1.0,3.0,3.0,1.0,1.0,,,6.0,9.0,,,2.0,,,67.0
7 ↓,"Hunt, Karmichael",3,1,10,13,,,,2.0,,,4.0,,,,,5.0,8.0,,,,,,49.0
36,"Iles, Sam",13,7,12,25,,,,4.0,8.0,1.0,,3.0,1.0,,,8.0,16.0,,,2.0,,,94.0
19,"Lynch, Tom",13,7,5,18,,3.0,6.0,4.0,,2.0,2.0,4.0,4.0,,,9.0,9.0,1.0,1.0,1.0,,1.0,93.0
6 ↑,"Magin, Alik",3,1,2,5,,,,1.0,2.0,,2.0,1.0,,,,3.0,2.0,,,,,1.0,25.0
51,"McQualter, Andrew",15,5,8,23,2,,,,1.0,4.0,3.0,3.0,1.0,2.0,,6.0,17.0,,1.0,,,2.0,69.0
41,"Prestia, Dion",9,2,10,19,,,,5.0,,4.0,6.0,2.0,,,,11.0,9.0,,,1.0,1.0,,84.0
35,"Rischitelli, Michael",7,5,9,16,1,,1.0,11.0,2.0,3.0,5.0,,2.0,,,7.0,9.0,,1.0,2.0,,1.0,78.0
37,"Sexton, Alex",8,4,3,11,1,,,3.0,,5.0,1.0,2.0,,,,2.0,10.0,,,2.0,,2.0,83.0
26,"Shaw, Matt",9,4,1,10,,,1.0,5.0,1.0,2.0,,2.0,,2.0,,3.0,8.0,1.0,1.0,,1.0,,72.0
2,"Smith, Zac",2,1,7,9,,,20.0,1.0,,1.0,1.0,1.0,,1.0,,4.0,5.0,1.0,,2.0,,,90.0
25,"Stanley, Danny",13,6,12,25,,1.0,,2.0,5.0,1.0,2.0,2.0,,1.0,,10.0,16.0,2.0,1.0,3.0,1.0,,99.0
48,"Tape, Seb",4,2,6,10,,,,2.0,,,1.0,,,,,4.0,7.0,,,8.0,,,95.0
21,"Taylor, Jeremy",2,,4,6,,,,7.0,1.0,,,1.0,,,,4.0,3.0,,,5.0,,,96.0
16,"Thompson, Rory",5,2,3,8,,,2.0,3.0,,,1.0,,1.0,,,3.0,5.0,1.0,,7.0,,,94.0
14,"Warnock, Matthew",5,2,8,13,,,,,1.0,,,1.0,1.0,1.0,,8.0,5.0,,,3.0,1.0,,95.0
38,"Wilkinson, Joel",4,3,4,8,,,,4.0,3.0,1.0,,2.0,,1.0,,2.0,6.0,,,2.0,1.0,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,171,67,155,326,10,10.0,38.0,72.0,34.0,47.0,44.0,34.0,13.0,14.0,,136.0,197.0,12.0,10.0,51.0,8.0,9.0,
Opposition,Opposition,202,77,164,366,17,16.0,56.0,68.0,32.0,61.0,41.0,36.0,14.0,13.0,6.0,151.0,219.0,10.0,8.0,51.0,14.0,10.0,
