Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",7,4,3,10,,,9.0,2.0,1.0,,4.0,,1.0,3.0,,,,,,,,,
16,"Barnard, Paul",5,3,2,7,,1.0,,,1.0,3.0,,,1.0,1.0,,,,,,,,,
20,"Berbakov, Peter",4,4,5,9,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,
8,"Bewick, Darren",22,5,7,29,2,,,,7.0,5.0,2.0,1.0,,,,,,,,,,,
32,"Blumfield, Justin",15,9,5,20,,,,1.0,3.0,2.0,3.0,4.0,,1.0,,,,,,,,,
14,"Calthorpe, David",4,1,2,6,,,,1.0,1.0,,1.0,2.0,,2.0,,,,,,,,,
9,"Cockatoo-Collins, Che",4,2,3,7,,1.0,,,,2.0,,,,,,,,,,,,,
38,"Denham, Sean",3,2,8,11,,,,2.0,1.0,,3.0,,,,,,,,,,,,
31,"Fletcher, Dustin",11,5,5,16,,1.0,,2.0,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,
30,"Fraser, Mark",13,5,9,22,1,,,1.0,4.0,5.0,2.0,3.0,2.0,,,,,,,,,,
11,"Hardwick, Damien",17,6,4,21,,,,1.0,5.0,4.0,,1.0,3.0,3.0,3.0,,,,,,,,
26,"Heffernan, Chris",4,3,2,6,,,,2.0,1.0,,,,,1.0,,,,,,,,,
18,"Lloyd, Matthew",12,8,2,14,3,3.0,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
13,"Long, Michael",6,5,13,19,1,,,2.0,,6.0,1.0,2.0,2.0,,2.0,,,,,,,,
25,"Lucas, Scott",11,5,2,13,4,1.0,,1.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,,,
2,"Mercuri, Mark",11,5,4,15,3,,,2.0,,,1.0,,1.0,,,,,,,,,,
24,"Misiti, Joe",9,5,8,17,,,,2.0,2.0,1.0,4.0,1.0,1.0,,,,,,,,,,
10,"ODonnell, Gary",8,3,9,17,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,
47,"Olarenshaw, Ricky",2,2,2,4,,,,,,,,,,1.0,,,,,,,,,
19,"Somerville, Peter",3,2,3,6,,,18.0,,2.0,1.0,2.0,,1.0,,,,,,,,,,
6,"Wellman, Sean",15,7,5,20,,,,,5.0,1.0,,,,,,,,,,,,,
35,"Young, Barry",13,9,11,24,,1.0,,3.0,2.0,2.0,1.0,4.0,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,100,114,313,14,10.0,27.0,24.0,43.0,39.0,27.0,24.0,17.0,16.0,5.0,,,,,,,,
Opposition,Opposition,184,82,110,294,10,15.0,24.0,23.0,21.0,59.0,37.0,18.0,16.0,17.0,1.0,,,,,,,,
