Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",9,7,5,14,1,,1.0,2.0,3.0,2.0,,3.0,,3.0,,2.0,13.0,1.0,2.0,1.0,,,
40,"Bootsma, Brad",7,3,1,8,,,,1.0,2.0,,1.0,2.0,1.0,,,3.0,6.0,,,1.0,,,
30,"Brown, Leigh",4,1,1,5,,,,1.0,1.0,,,,2.0,,,2.0,3.0,,,1.0,,,
10,"Cook, Troy",17,4,10,27,,,,2.0,2.0,4.0,11.0,1.0,1.0,2.0,2.0,12.0,16.0,1.0,,2.0,1.0,,
12,"Dodd, Brad",11,4,8,19,1,,,1.0,3.0,3.0,1.0,1.0,2.0,,,6.0,12.0,,,1.0,,,
18,"Fewster, Brendon",8,7,10,18,,,16.0,3.0,2.0,3.0,5.0,3.0,1.0,,3.0,12.0,7.0,1.0,,2.0,1.0,,
2,"Fletcher, Adrian",9,1,6,15,,,,1.0,,1.0,4.0,3.0,2.0,2.0,,7.0,8.0,,,,,,
3,"Harding, Greg",14,8,6,20,,,,1.0,4.0,3.0,1.0,,3.0,,,7.0,14.0,,,,,,
4,"Hasleby, Paul",14,,9,23,1,,,,,7.0,6.0,2.0,1.0,,,11.0,13.0,,,3.0,,,
17,"Holland, Brodie",10,4,3,13,4,1.0,,,1.0,3.0,1.0,,3.0,1.0,,7.0,6.0,,2.0,,,,
28,"Koops, Steven",7,,5,12,2,,,,,4.0,3.0,1.0,5.0,1.0,,9.0,5.0,,,3.0,,,
21,"Longmuir, Troy",10,7,11,21,,,,2.0,3.0,2.0,,6.0,,,,11.0,11.0,1.0,,,2.0,,
8,"McManus, Shaun",8,2,8,16,,,,2.0,1.0,6.0,1.0,1.0,,,,6.0,9.0,,,,1.0,,
16,"Michael, Clem",3,1,8,11,,,13.0,1.0,1.0,2.0,4.0,2.0,1.0,,,9.0,2.0,1.0,,1.0,,,
6,"Modra, Tony",6,4,1,7,3,,,,,,,1.0,,,,4.0,4.0,2.0,4.0,,,,
25,"Norrish, Jason",10,2,11,21,,1.0,,,1.0,1.0,5.0,2.0,4.0,,,12.0,8.0,,,2.0,2.0,,
23,"Parker, Shane",4,1,4,8,1,,,,,,1.0,6.0,,1.0,,2.0,7.0,,1.0,,,,
29,"Pavlich, Matthew",11,8,7,18,,,,1.0,1.0,,2.0,2.0,,1.0,,3.0,15.0,1.0,,,,,
27,"Schell, Daniel",4,2,2,6,1,,1.0,1.0,,2.0,2.0,1.0,1.0,,,3.0,3.0,1.0,,2.0,,,
1,"Toia, Luke",1,,,1,,,,1.0,,1.0,,1.0,2.0,,,2.0,1.0,,,,,,
19,"Walker, James",6,4,6,12,1,,,1.0,,1.0,3.0,2.0,,1.0,,4.0,10.0,,,,,,
26,"Waterhouse, Clive",10,6,3,13,5,,,,1.0,3.0,,2.0,2.0,,1.0,5.0,7.0,1.0,2.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,76,125,308,20,3.0,31.0,21.0,26.0,48.0,51.0,42.0,31.0,12.0,6.0,139.0,180.0,10.0,11.0,19.0,7.0,,
Opposition,Opposition,178,69,110,288,14,12.0,45.0,29.0,26.0,45.0,32.0,21.0,12.0,31.0,,102.0,179.0,7.0,17.0,18.0,13.0,,
