St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
43,"Attard, Jayden",21y 53d,9 (3-0-6 33.33%),1 (0.11),4 (2-0-2 50.00%),
10,"Baker, Steven",26y 334d,138 (64-1-73 46.74%),30 (0.22),←,
14,"Ball, Luke",22y 331d,88 (54-0-34 61.36%),43 (0.49),←,
27,"Blake, Jason",26y 37d,95 (46-1-48 48.95%),22 (0.23),←,
28,"Clarke, Matthew",33y 215d,251 (124-2-125 49.80%),38 (0.15),3 (1-0-2 33.33%),
3,"Clarke, Xavier",23y 205d,83 (43-1-39 52.41%),35 (0.42),←,
26,"Dal Santo, Nick",23y 58d,102 (56-1-45 55.39%),51 (0.50),←,
17,"Fiora, Aaron",26y 2d,112 (51-0-61 45.54%),46 (0.41),34 (18-0-16 52.94%),21 (0.62)
6,"Fisher, Leigh",23y 2d,29 (21-0-8 72.41%),3 (0.10),←,
25,"Fisher, Sam",24y 285d,55 (35-0-20 63.64%),4 (0.07),←,
18,"Goddard, Brendon",21y 336d,87 (53-0-34 60.92%),28 (0.32),←,
1,"Gram, Jason",22y 359d,36 (20-0-16 55.56%),11 (0.31),34 (19-0-15 55.88%),11 (0.32)
33,"Gwilt, James",20y 253d,6 (3-0-3 50.00%),2 (0.33),←,
35,"Harvey, Robert",35y 243d,344 (171-3-170 50.15%),207 (0.60),←,
7,"Hayes, Lenny",27y 97d,153 (66-2-85 43.79%),58 (0.38),←,
23,"Koschitzke, Justin",24y 213d,82 (41-0-41 50.00%),73 (0.89),←,
32,"McQualter, Andrew",20y 316d,21 (11-0-10 52.38%),5 (0.24),←,
44,"Milne, Stephen",27y 44d,123 (58-1-64 47.56%),246 (2.00),←,
11,"Montagna, Leigh",23y 170d,56 (34-0-22 60.71%),41 (0.73),←,
12,"Riewoldt, Nick",24y 186d,116 (57-1-58 49.57%),221 (1.91),←,
29,"Rix, Michael",26y 103d,15 (10-0-5 66.67%),1 (0.07),←,
4,"Thompson, Andrew",34y 182d,215 (99-2-114 46.51%),93 (0.43),←,
Totals,Totals,25y 183d,2216 (1120-15-1081 50.54%),1259 (0.57),,
C,"Lyon, Ross",40y 164d,4 (2-0-2 50.00%),,←,
