West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",13,3,4,17,1,1.0,,3.0,,4.0,5.0,1.0,1.0,,,6.0,9.0,,1.0,2.0,4.0,,
10,"Braun, Michael",10,5,3,13,,,,2.0,2.0,5.0,1.0,4.0,2.0,1.0,,3.0,10.0,,,3.0,,,
22,"Collica, Michael",6,,2,8,,,,3.0,3.0,1.0,,,1.0,,,6.0,2.0,,,6.0,1.0,,
9,"Cousins, Ben",13,3,11,24,,1.0,,2.0,,7.0,7.0,3.0,,1.0,,10.0,15.0,,,1.0,1.0,,
1,"Gardiner, Michael",11,10,5,16,1,,29.0,1.0,,5.0,4.0,2.0,1.0,1.0,,4.0,11.0,,1.0,3.0,2.0,,
35,"Green, Kasey",6,2,5,11,,,,3.0,2.0,,,3.0,,1.0,,5.0,7.0,1.0,,6.0,,,
38,"Haynes, David",5,3,7,12,,,,1.0,3.0,3.0,1.0,1.0,,,,7.0,5.0,,,3.0,1.0,,
41,"Humm, Jeremy",5,3,4,9,1,,,7.0,3.0,1.0,2.0,,,,,5.0,5.0,1.0,,6.0,1.0,,
39,"Hunter, Adam",6,,5,11,,,,4.0,2.0,,,1.0,,,,4.0,6.0,,,7.0,1.0,,
27,"Jakovich, Glen",10,3,2,12,1,1.0,1.0,1.0,4.0,2.0,,2.0,,1.0,,5.0,6.0,2.0,1.0,5.0,,,
3,"Judd, Chris",10,,5,15,,,,1.0,,7.0,2.0,1.0,1.0,,,9.0,6.0,,,1.0,4.0,,
4,"Kerr, Daniel",10,2,14,24,1,1.0,,3.0,,1.0,7.0,2.0,1.0,,,11.0,13.0,,,5.0,,,
45,"Lynch, Quinten",11,5,5,16,,1.0,1.0,2.0,1.0,6.0,,2.0,,,,9.0,6.0,,1.0,3.0,,,
30,"Matera, Peter",14,2,2,16,,,,6.0,5.0,1.0,3.0,2.0,,,,7.0,9.0,,,3.0,2.0,,
33,"Matera, Phillip",7,1,2,9,,2.0,,1.0,,3.0,,1.0,,,,2.0,5.0,,,,1.0,,
19,"McDougall, Andrew",2,2,,2,,,,1.0,,2.0,,1.0,,1.0,,,2.0,,,1.0,,,
11,"McIntosh, Ashley",,,1,1,,,1.0,1.0,,,,,,,,1.0,,,,4.0,,,
31,"Munro, Kane",10,3,3,13,3,1.0,,2.0,,1.0,1.0,,2.0,,,8.0,4.0,1.0,1.0,1.0,,,
28,"Sampi, Ashley",1,1,5,6,1,,,2.0,1.0,1.0,,,,,,1.0,5.0,1.0,,4.0,,,
40,"Wilson, Troy",6,6,2,8,2,2.0,,,,4.0,,2.0,,,,2.0,7.0,,2.0,,,,
44,"Wirrpanda, David",13,2,3,16,,,,7.0,6.0,2.0,1.0,2.0,1.0,,,8.0,10.0,,,3.0,1.0,,
13,"Wooden, Josh",5,1,8,13,,,,5.0,1.0,2.0,4.0,1.0,,,,6.0,7.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,57,98,272,11,12.0,32.0,58.0,33.0,58.0,38.0,31.0,10.0,6.0,,119.0,150.0,6.0,7.0,68.0,19.0,,
Opposition,Opposition,225,100,141,366,17,9.0,44.0,51.0,40.0,56.0,39.0,41.0,6.0,10.0,,141.0,223.0,13.0,13.0,59.0,10.0,,
