Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",33y 245d,219 (127-1-91 58.22%),899 (4.11),213 (122-1-90 57.51%),889 (4.17)
6,"Barnes, John",26y 2d,77 (45-1-31 59.09%),22 (0.29),65 (39-0-26 60.00%),10 (0.15)
9,"Breuer, Shayne",22y 266d,35 (24-0-11 68.57%),40 (1.14),←,
16,"Brownless, Bill",28y 126d,165 (95-1-69 57.88%),384 (2.33),←,
40,"Brown, Paul",26y 28d,67 (47-0-20 70.15%),62 (0.93),←,
7,"Couch, Paul",30y 319d,218 (128-0-90 58.72%),187 (0.86),←,
36,"Graham, Ben",21y 213d,17 (13-0-4 76.47%),3 (0.18),←,
19,"Hall, Derek",24y 186d,7 (5-0-2 71.43%),5 (0.71),5 (3-0-2 60.00%),2 (0.40)
42,"Hickmott, Adrian",23y 65d,37 (24-0-13 64.86%),19 (0.51),←,
29,"Hinkley, Ken",28y 246d,128 (76-0-52 59.38%),77 (0.60),117 (72-0-45 61.54%),56 (0.48)
32,"Hocking, Garry",26y 238d,150 (87-1-62 58.33%),138 (0.92),←,
4,"Lord, Aaron",19y 317d,11 (9-0-2 81.82%),8 (0.73),←,
21,"Mansfield, Michael",23y 299d,84 (51-0-33 60.71%),42 (0.50),←,
17,"McGrath, Tim",24y 239d,87 (56-0-31 64.37%),5 (0.06),80 (52-0-28 65.00%),5 (0.06)
31,"Mensch, David",22y 293d,42 (32-0-10 76.19%),47 (1.12),←,
23,"Pickering, Liam",26y 267d,60 (34-0-26 56.67%),27 (0.45),38 (25-0-13 65.79%),19 (0.50)
15,"Riccardi, Peter",22y 168d,70 (47-0-23 67.14%),55 (0.79),←,
12,"Sholl, Brad",22y 205d,12 (8-0-4 66.67%),1 (0.08),10 (8-0-2 80.00%),1 (0.10)
37,"Simpson, Sean",25y 48d,69 (44-0-25 63.77%),12 (0.17),62 (43-0-19 69.35%),11 (0.18)
10,"Tanner, Grant",24y 314d,22 (16-0-6 72.73%),9 (0.41),←,
11,"Tudor, Leigh",25y 251d,41 (24-0-17 58.54%),35 (0.85),33 (21-0-12 63.64%),29 (0.88)
Totals,Totals,25y 102d,1618 (992-4-622 61.31%),2077 (1.28),,
C,"Ayres, Gary",34y 248d,10 (8-0-2 80.00%),,←,
