Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",7,7,5.0,12,2.0,2.0,1.0,3.0,,,,,1.0,1.0,,,,,,,,,
8,"Bewick, Darren",9,2,5.0,14,,,,,,,,,2.0,1.0,,,,,,,,,
34,"Blumfield, Justin",8,5,6.0,14,1.0,,1.0,3.0,,,,,1.0,,,,,,,,,,
9,"Cockatoo-Collins, Che",7,3,7.0,14,1.0,,,1.0,,,,,1.0,2.0,,,,,,,,,
7,"Daniher, Chris",8,1,7.0,15,,,,3.0,,,,,1.0,,,,,,,,,,
38,"Denham, Sean",6,1,11.0,17,,1.0,,2.0,,,,,1.0,3.0,,,,,,,,,
22,"Doolan, Ben",12,2,8.0,20,,,,2.0,,,,,1.0,,,,,,,,,,
31,"Fletcher, Dustin",11,3,3.0,14,,,,,,,,,1.0,,,,,,,,,,
39,"Hardwick, Damien",14,5,9.0,23,,,,1.0,,,,,2.0,1.0,,,,,,,,,
1,"Harvey, Mark",7,3,7.0,14,,,,,,,,,,1.0,,,,,,,,,
5,"Hird, James",17,7,8.0,25,3.0,2.0,,,,,,,3.0,,,,,,,,,,
18,"Lloyd, Matthew",2,1,2.0,4,,,,,,,,,,,,,,,,,,,
24,"Misiti, Joe",10,3,10.0,20,,,,1.0,,,,,,1.0,,,,,,,,,
10,"ODonnell, Gary",12,3,13.0,25,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,
47,"Olarenshaw, Ricky",10,5,11.0,21,,,,1.0,,,,,,,,,,,,,,,
19,"Somerville, Peter",3,2,4.0,7,,,15.0,1.0,,,,,,1.0,,,,,,,,,
12,"Symons, Michael",6,3,7.0,13,1.0,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,,,,
21,"Wallis, Dean",6,6,,6,1.0,,,,,,,,,1.0,,,,,,,,,
4,"Wanganeen, Gavin",9,1,8.0,17,,,,2.0,,,,,,,,,,,,,,,
6,"Wellman, Sean",6,1,5.0,11,,,,1.0,,,,,1.0,1.0,,,,,,,,,
35,"Young, Barry",13,7,6.0,19,,2.0,,4.0,,,,,,2.0,,,,,,,,,
Totals,Totals,183,71,142.0,325,10.0,9.0,18.0,29.0,,,,,18.0,16.0,,,,,,,,,
Opposition,Opposition,192,73,76.0,268,10.0,10.0,18.0,45.0,,,,,16.0,18.0,,,,,,,,,
