Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
20,"Ablett, Luke",20y 302d,8 (2-0-6 25.00%),1 (0.13),←,
21,"Barry, Leo",26y 124d,122 (67-0-55 54.92%),50 (0.41),←,
6,"Bolton, Craig",23y 112d,53 (32-0-21 60.38%),10 (0.19),24 (15-0-9 62.50%),
24,"Bolton, Jude",23y 189d,91 (45-1-45 50.00%),54 (0.59),←,
8,"Cresswell, Daryn",32y 121d,244 (110-2-132 45.49%),208 (0.85),←,
28,"Crouch, Jared",25y 199d,132 (67-1-64 51.14%),26 (0.20),←,
2,"Davis, Nick",23y 174d,95 (45-0-50 47.37%),117 (1.23),24 (15-0-9 62.50%),32 (1.33)
15,"Doyle, Stephen",22y 69d,20 (11-1-8 57.50%),12 (0.60),←,
12,"Fosdike, Nic",23y 206d,92 (46-1-45 50.54%),44 (0.48),←,
37,"Goodes, Adam",23y 255d,111 (55-1-55 50.00%),134 (1.21),←,
1,"Hall, Barry",26y 224d,129 (55-2-72 43.41%),263 (2.04),41 (21-1-19 52.44%),119 (2.90)
17,"Kennelly, Tadhg",22y 81d,52 (29-0-23 55.77%),18 (0.35),←,
31,"Kirk, Brett",26y 330d,73 (37-1-35 51.37%),35 (0.48),←,
4,"Mathews, Ben",24y 295d,110 (56-1-53 51.36%),19 (0.17),←,
11,"Maxfield, Stuart",31y 164d,260 (129-3-128 50.19%),143 (0.55),171 (94-2-75 55.56%),78 (0.46)
23,"Nicks, Matthew",28y 130d,149 (81-1-67 54.70%),110 (0.74),←,
5,"OKeefe, Ryan",22y 239d,43 (23-0-20 53.49%),36 (0.84),←,
30,"Roberts-Thomson, Lewis",20y 12d,16 (10-0-6 62.50%),5 (0.31),←,
22,"Saddington, Jason",23y 332d,125 (63-1-61 50.80%),33 (0.26),←,
25,"Schauble, Andrew",26y 307d,153 (65-0-88 42.48%),33 (0.22),74 (38-0-36 51.35%),22 (0.30)
36,"Schneider, Adam",19y 131d,24 (15-0-9 62.50%),30 (1.25),←,
10,"Williams, Paul",30y 170d,254 (114-3-137 45.47%),289 (1.14),65 (33-1-31 51.54%),66 (1.02)
Totals,Totals,24y 339d,2356 (1157-19-1180 49.11%),1670 (0.71),,
C,"Roos, Paul",40y 85d,34 (21-0-13 61.76%),,←,
