Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
20,"Black, Simon",30y 127d,251 (149-4-98 60.16%),152 (0.61),←,
36,"Bradshaw, Daniel",30y 260d,218 (123-3-92 57.11%),480 (2.20),215 (120-3-92 56.51%),480 (2.23)
17,"Brennan, Jared",25y 11d,96 (47-3-46 50.52%),65 (0.68),←,
16,"Brown, Jonathan",27y 283d,179 (113-3-63 63.97%),406 (2.27),←,
1,"Clark, Mitch",21y 293d,41 (19-2-20 48.78%),24 (0.59),←,
39,"Drummond, Josh",26y 111d,61 (29-2-30 49.18%),23 (0.38),←,
5,"Harding, Scott",23y 50d,44 (23-3-18 55.68%),14 (0.32),←,
12,"Hawksley, James",20y 184d,6 (2-1-3 41.67%),,←,
26,"Macdonald, Joel",24y 302d,77 (43-1-33 56.49%),6 (0.08),←,
9,"McGrath, Ashley",26y 80d,132 (73-2-57 56.06%),102 (0.77),←,
21,"Merrett, Daniel",24y 239d,83 (37-3-43 46.39%),17 (0.20),←,
8,"Notting, Tim",30y 291d,206 (121-4-81 59.71%),138 (0.67),←,
24,"Patfull, Joel",24y 244d,73 (33-3-37 47.26%),19 (0.26),←,
31,"Polkinghorne, James",20y 199d,19 (11-1-7 60.53%),13 (0.68),←,
6,"Power, Luke",29y 212d,236 (138-3-95 59.11%),198 (0.84),←,
30,"Redden, Jack",18y 242d,5 (3-1-1 70.00%),3 (0.60),←,
10,"Rich, Daniel",19y 62d,19 (11-1-7 60.53%),12 (0.63),←,
35,"Rischitelli, Michael",23y 212d,84 (39-3-42 48.21%),36 (0.43),←,
28,"Selwood, Troy",25y 99d,70 (30-2-38 44.29%),11 (0.16),←,
3,"Sheldon, Sam",20y 153d,14 (9-1-4 67.86%),1 (0.07),←,
11,"Sherman, Justin",22y 194d,92 (39-3-50 44.02%),67 (0.73),←,
32,"Stiller, Cheynee",23y 97d,63 (27-3-33 45.24%),15 (0.24),←,
Totals,Totals,24y 196d,2069 (1119-52-898 54.08%),1802 (0.87),,
C,"Voss, Michael",34y 32d,19 (11-1-7 60.53%),,←,
