St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Baker, Steven",6,4,8,14,2,,,1.0,1.0,2.0,3.0,2.0,,1.0,,4.0,11.0,,1.0,3.0,,,
21,"Beetham, Caydn",3,1,3,6,,,,1.0,1.0,1.0,2.0,,,,,3.0,3.0,,,,,,
22,"Begley, James",7,3,,7,,,,8.0,2.0,,,2.0,,2.0,,2.0,5.0,1.0,,1.0,1.0,,
6,"Black, Heath",9,3,9,18,,1.0,,4.0,1.0,3.0,4.0,,1.0,,,9.0,10.0,1.0,,1.0,2.0,,
11,"Callaghan, Craig",,,1,1,,,,,,,,1.0,,,,,1.0,,,2.0,,,
20,"Clarke, Xavier",2,2,3,5,1,1.0,,3.0,,,1.0,2.0,,1.0,,2.0,3.0,,2.0,1.0,,,
18,"Cripps, Jason",7,1,3,10,,,,2.0,2.0,4.0,1.0,1.0,,,,3.0,8.0,,,2.0,1.0,,
26,"Dal Santo, Nick",7,5,6,13,,,,1.0,5.0,,,,,,,3.0,10.0,1.0,,1.0,2.0,,
19,"Davis, Chad",6,1,1,7,,,,,,2.0,,1.0,,1.0,,4.0,2.0,,,,,,
10,"Everitt, Peter",12,9,3,15,2,1.0,27.0,2.0,3.0,5.0,3.0,2.0,2.0,1.0,,8.0,8.0,1.0,2.0,3.0,,,
9,"Gehrig, Fraser",9,8,5,14,1,,,,3.0,1.0,,1.0,,,,1.0,13.0,,,,,,
2,"Hamill, Aaron",10,7,5,15,1,2.0,1.0,3.0,,6.0,4.0,4.0,,3.0,2.0,8.0,7.0,4.0,2.0,2.0,,,
35,"Harvey, Robert",19,7,7,26,,1.0,,1.0,2.0,9.0,6.0,1.0,,,,8.0,18.0,,,1.0,,,
33,"Knobel, Trent",,2,6,6,,,9.0,4.0,,,1.0,1.0,,,,2.0,4.0,,,2.0,,,
15,"Lawrence, Steven",11,5,8,19,,,,,6.0,,1.0,3.0,,1.0,,6.0,13.0,,,1.0,,,
23,"Loewe, Stewart",,1,4,4,,,3.0,2.0,,1.0,,1.0,,,,1.0,3.0,,,,,,
31,"Maguire, Matt",4,3,,4,1,,,1.0,1.0,1.0,,3.0,,,,2.0,2.0,1.0,1.0,5.0,,,
12,"Riewoldt, Nick",13,10,7,20,1,3.0,2.0,,1.0,4.0,,1.0,2.0,,,10.0,11.0,3.0,3.0,3.0,1.0,,
40,"Schwarze, Troy",5,2,2,7,,,,1.0,1.0,,1.0,1.0,,,,5.0,2.0,,,3.0,,,
4,"Thompson, Andrew",17,2,8,25,1,1.0,1.0,5.0,1.0,7.0,5.0,,,,,9.0,14.0,,,2.0,1.0,,
13,"Voss, Brett",10,4,7,17,,,,2.0,2.0,1.0,,2.0,3.0,1.0,,12.0,6.0,1.0,,5.0,,,
30,"Wulf, Daniel",10,5,2,12,1,,,4.0,2.0,2.0,,,2.0,,,6.0,7.0,2.0,1.0,3.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,85,98,265,11,12.0,43.0,45.0,34.0,49.0,32.0,29.0,10.0,11.0,2.0,108.0,161.0,15.0,12.0,41.0,9.0,,
Opposition,Opposition,177,81,153,330,13,9.0,30.0,52.0,35.0,52.0,36.0,38.0,11.0,10.0,4.0,124.0,208.0,19.0,20.0,39.0,18.0,,
