St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",15.0,7.0,6.0,21.0,,,,5.0,3.0,2.0,,6.0,,,,4.0,16.0,,,2.0,,,90.0
16,"Butler, Dan",7.0,1.0,1.0,8.0,,1.0,,3.0,,3.0,1.0,3.0,1.0,1.0,,4.0,4.0,,,1.0,,1.0,84.0
13,"Byrnes, Ryan",,,,,,,,,,,,,,,,,,,,,,,
5,"Crouch, Brad",9.0,4.0,18.0,27.0,,,,7.0,1.0,2.0,10.0,2.0,,1.0,,10.0,15.0,,,,,1.0,84.0
4,"Gresham, Jade",15.0,1.0,10.0,25.0,2.0,,,4.0,,5.0,5.0,3.0,3.0,,,10.0,14.0,,1.0,2.0,,1.0,88.0
47,"Hayes, Jack",5.0,5.0,11.0,16.0,1.0,,5.0,2.0,1.0,,3.0,3.0,2.0,1.0,,11.0,5.0,1.0,1.0,3.0,,1.0,71.0
22,"Higgins, Jack",12.0,7.0,4.0,16.0,5.0,2.0,,,,2.0,1.0,3.0,1.0,2.0,3.0,5.0,10.0,2.0,5.0,1.0,1.0,1.0,85.0
8,"Hill, Bradley",11.0,3.0,8.0,19.0,,1.0,,1.0,,7.0,,,,,,6.0,13.0,,,,,1.0,79.0
20,"Howard, Dougal",7.0,3.0,2.0,9.0,,,,,4.0,,,2.0,1.0,,,1.0,7.0,,,15.0,,,96.0
12,"King, Max",6.0,4.0,2.0,8.0,3.0,2.0,,1.0,,1.0,,2.0,,1.0,,4.0,2.0,3.0,3.0,1.0,,,83.0
31,"Lienert, Jarrod",11.0,6.0,7.0,18.0,,,,3.0,9.0,,,5.0,,1.0,,1.0,14.0,,,2.0,,,76.0
21,"Long, Ben",11.0,3.0,9.0,20.0,,,,2.0,2.0,2.0,1.0,1.0,,,,7.0,13.0,,,5.0,,,84.0
19,"Marshall, Rowan",12.0,8.0,3.0,15.0,,,22.0,6.0,1.0,4.0,4.0,3.0,2.0,2.0,,9.0,7.0,2.0,,4.0,,1.0,79.0
36,"McKenzie, Daniel",11.0,8.0,12.0,23.0,,,,2.0,1.0,3.0,2.0,2.0,,1.0,,10.0,15.0,,,5.0,,,78.0
28,"Membrey, Tim",11.0,7.0,8.0,19.0,1.0,1.0,,2.0,1.0,3.0,,2.0,,1.0,,8.0,11.0,2.0,1.0,,,1.0,88.0
33,"Paton, Ben",12.0,6.0,4.0,16.0,,,,,4.0,3.0,1.0,2.0,1.0,,,3.0,13.0,,,1.0,1.0,,79.0
6,"Ross, Sebastian",13.0,5.0,14.0,27.0,1.0,,,2.0,2.0,3.0,5.0,4.0,3.0,2.0,,12.0,16.0,,,3.0,1.0,,83.0
35,"Sinclair, Jack",18.0,5.0,9.0,27.0,,1.0,,2.0,7.0,4.0,1.0,1.0,1.0,,,6.0,19.0,,,3.0,2.0,1.0,76.0
9,"Steele, Jack",14.0,7.0,13.0,27.0,,,,6.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,14.0,15.0,1.0,,3.0,,,82.0
7,"Wanganeen-Milera, Nasiah",13.0,5.0,2.0,15.0,,,,1.0,4.0,2.0,,3.0,,,,1.0,13.0,,,1.0,2.0,,74.0
44,"Wilkie, Callum",12.0,7.0,6.0,18.0,,,,1.0,2.0,,,2.0,1.0,,,6.0,12.0,1.0,,7.0,,,100.0
17,"Windhager, Marcus",4.0,2.0,7.0,11.0,,,,1.0,,2.0,2.0,,,,,4.0,7.0,,,,,,73.0
32,"Wood, Mason",8.0,4.0,4.0,12.0,,1.0,,3.0,2.0,2.0,1.0,3.0,,1.0,,2.0,11.0,,,3.0,,2.0,69.0
Totals,Totals,237.0,108.0,160.0,397.0,13.0,9.0,27.0,54.0,46.0,53.0,42.0,54.0,18.0,15.0,5.0,138.0,252.0,12.0,11.0,62.0,7.0,11.0,
Opposition,Opposition,211.0,108.0,118.0,329.0,9.0,7.0,37.0,45.0,39.0,56.0,24.0,51.0,15.0,18.0,1.0,120.0,207.0,12.0,11.0,48.0,8.0,7.0,
