Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",25y 163d,69 (37-0-32 53.62%),12 (0.17),←,
19,"Betts, Eddie",25y 189d,154 (62-3-89 41.23%),237 (1.54),←,
21,"Bootsma, Josh",19y 101d,3 (2-0-1 66.67%),,←,
18,"Bower, Paul",24y 145d,69 (26-0-43 37.68%),4 (0.06),←,
16,"Collins, Andrew",23y 198d,29 (9-1-19 32.76%),23 (0.79),4 (1-1-2 37.50%),
35,"Curnow, Ed",22y 208d,21 (14-1-6 69.05%),3 (0.14),←,
46,"Ellard, David",23y 81d,32 (19-0-13 59.38%),21 (0.66),←,
38,"Garlett, Jeff",22y 304d,64 (38-1-25 60.16%),113 (1.77),←,
4,"Gibbs, Bryce",23y 79d,122 (58-1-63 47.95%),64 (0.52),←,
22,"Hampson, Shaun",24y 73d,54 (30-1-23 56.48%),28 (0.52),←,
40,"Jamison, Michael",25y 357d,79 (38-1-40 48.73%),1 (0.01),←,
45,"Joseph, Aaron",22y 334d,61 (33-0-28 54.10%),9 (0.15),←,
5,"Judd, Chris",28y 268d,231 (136-3-92 59.52%),199 (0.86),97 (52-1-44 54.12%),61 (0.63)
14,"McLean, Brock",26y 83d,107 (44-1-62 41.59%),44 (0.41),13 (7-0-6 53.85%),5 (0.38)
12,"Robinson, Mitch",22y 361d,59 (35-1-23 60.17%),38 (0.64),←,
29,"Scotland, Heath",31y 317d,233 (96-2-135 41.63%),74 (0.32),180 (73-2-105 41.11%),62 (0.34)
6,"Simpson, Kade",28y 28d,167 (69-2-96 41.92%),105 (0.63),←,
42,"Tuohy, Zach",22y 175d,21 (14-0-7 66.67%),6 (0.29),←,
1,"Walker, Andrew",26y 15d,133 (48-3-82 37.22%),102 (0.77),←,
11,"Warnock, Robert",25y 135d,55 (28-1-26 51.82%),12 (0.22),34 (18-1-15 54.41%),8 (0.24)
10,"Watson, Matthew",19y 322d,4 (1-0-3 25.00%),,←,
13,"Yarran, Chris",21y 166d,51 (26-1-24 51.96%),35 (0.69),←,
Totals,Totals,24y 137d,1818 (863-23-932 47.47%),1130 (0.62),,
C,"Ratten, Brett",40y 327d,108 (55-1-52 51.39%),,←,
