Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",31y 163d,195 (110-0-85 56.41%),24 (0.12),←,
44,"Bock, Nathan",25y 59d,71 (41-0-30 57.75%),52 (0.73),←,
24,"Burton, Brett",30y 14d,159 (88-0-71 55.35%),234 (1.47),←,
11,"Doughty, Michael",28y 287d,127 (80-0-47 62.99%),32 (0.25),←,
9,"Edwards, Tyson",31y 286d,274 (151-0-123 55.11%),169 (0.62),←,
36,"Goodwin, Simon",31y 144d,223 (129-0-94 57.85%),146 (0.65),←,
6,"Griffin, Jonathon",22y 125d,24 (14-0-10 58.33%),5 (0.21),←,
10,"Jacky, Jarrhan",19y 43d,3 (3-0-0 100.00%),1 (0.33),←,
30,"Jericho, Luke",23y 213d,29 (17-0-12 58.62%),23 (0.79),←,
18,"Johncock, Graham",25y 210d,134 (78-0-56 58.21%),82 (0.61),←,
21,"Knights, Chris",21y 236d,37 (24-0-13 64.86%),7 (0.19),←,
14,"Mackay, David",19y 298d,8 (6-0-2 75.00%),,←,
20,"Maric, Ivan",22y 135d,15 (10-0-5 66.67%),6 (0.40),←,
23,"McLeod, Andrew",31y 288d,291 (159-0-132 54.64%),252 (0.87),←,
40,"Porplyzia, Jason",23y 173d,34 (23-0-11 67.65%),38 (1.12),←,
25,"Rutten, Ben",24y 356d,87 (57-0-30 65.52%),5 (0.06),←,
12,"Shirley, Robert",27y 344d,125 (72-0-53 57.60%),25 (0.20),←,
27,"Stevens, Scott",26y 124d,87 (44-1-42 51.15%),53 (0.61),62 (34-0-28 54.84%),36 (0.58)
5,"Thompson, Scott",25y 65d,117 (70-0-47 59.83%),85 (0.73),78 (52-0-26 66.67%),68 (0.87)
4,"Tippett, Kurt",21y 10d,8 (6-0-2 75.00%),13 (1.63),←,
7,"van Berlo, Nathan",21y 347d,61 (39-0-22 63.93%),15 (0.25),←,
17,"Vince, Bernie",22y 229d,18 (14-0-4 77.78%),9 (0.50),←,
Totals,Totals,25y 139d,2127 (1235-1-891 58.06%),1276 (0.60),,
C,"Craig, Neil",52y 128d,89 (57-0-32 64.04%),,←,
