Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Adams, Taylor",20,3,10.0,30,1.0,1.0,,2.0,3.0,5.0,4.0,4.0,,1.0,,10,18,1.0,1.0,,1.0,,81.0
21,"Buntine, Matt",13,9,9.0,22,,,,1.0,,2.0,4.0,1.0,1.0,,,11,11,1.0,1.0,3.0,,,85.0
18,"Cameron, Jeremy",9,4,5.0,14,2.0,3.0,,2.0,,6.0,1.0,2.0,2.0,,,8,7,,2.0,3.0,,,92.0
3,"Coniglio, Stephen",9,7,10.0,19,1.0,1.0,1.0,7.0,3.0,,1.0,3.0,,1.0,,6,13,1.0,1.0,,1.0,,85.0
1,"Davis, Phil",9,8,6.0,15,,,,3.0,1.0,1.0,,,,,,6,8,2.0,,5.0,,,88.0
22,"Edwards, Shaun",7,2,8.0,15,,1.0,,2.0,4.0,1.0,2.0,3.0,,2.0,,4,10,,,1.0,2.0,,83.0
26,"Giles, Jonathan",6,3,6.0,12,1.0,,43.0,1.0,,,3.0,4.0,,1.0,,8,2,1.0,1.0,2.0,,,95.0
38,"Gilham, Stephen",11,8,,11,,,,2.0,,,,,,,,1,10,,,5.0,,,91.0
4,"Greene, Toby",5,3,18.0,23,,,,2.0,,,2.0,2.0,,,,10,13,1.0,,1.0,,,80.0
2,"Hampton, Curtly",11,4,6.0,17,1.0,,,5.0,2.0,3.0,2.0,1.0,,,,6,10,1.0,,1.0,,,83.0
19,"Haynes, Nick",9,8,8.0,17,,,,3.0,7.0,,,2.0,1.0,,,6,11,2.0,,5.0,,,82.0
34 ↑,"Jaksch, Kristian",4,2,1.0,5,,,,,,1.0,,1.0,,1.0,,1,4,,,,,1.0,31.0
40,"Kennedy, Adam",15,8,4.0,19,1.0,,,1.0,4.0,2.0,3.0,1.0,2.0,,,4,15,,,,1.0,,89.0
39,"Mohr, Tim",15,8,5.0,20,,,,1.0,5.0,1.0,4.0,1.0,1.0,,,5,14,,,6.0,1.0,,95.0
9,"Scully, Tom",7,4,6.0,13,,,,5.0,2.0,3.0,1.0,3.0,,2.0,,1,12,,,2.0,2.0,1.0,88.0
5,"Shiel, Dylan",11,2,11.0,22,,1.0,,6.0,,3.0,2.0,5.0,1.0,2.0,,7,16,,1.0,,,,81.0
36 ↓,"Stewart, James",1,1,1.0,2,,,,1.0,,,,3.0,1.0,2.0,,2,1,,,,,,49.0
28,"Sumner, Liam",5,2,4.0,9,1.0,1.0,1.0,4.0,,1.0,4.0,3.0,1.0,1.0,,7,2,,1.0,,,,82.0
20,"Tomlinson, Adam",12,12,10.0,22,1.0,,2.0,2.0,,2.0,1.0,1.0,1.0,,,7,16,,2.0,2.0,,,92.0
29,"Tyson, Dom",10,4,8.0,18,,1.0,,2.0,1.0,2.0,4.0,,,,,5,13,,,2.0,,1.0,81.0
42,"Whiley, Mark",4,1,3.0,7,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,4,4,,,2.0,,,85.0
6,"Whitfield, Lachie",13,5,8.0,21,,,,2.0,2.0,2.0,,1.0,,,,2,19,,1.0,1.0,,2.0,79.0
Totals,Totals,206,108,147.0,353,9.0,9.0,47.0,55.0,37.0,36.0,39.0,42.0,12.0,14.0,,121,229,10.0,11.0,41.0,8.0,5.0,
Opposition,Opposition,214,100,177.0,391,22.0,14.0,30.0,60.0,22.0,61.0,38.0,39.0,14.0,12.0,6.0,125,262,5.0,16.0,40.0,12.0,16.0,
