Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
31,"Alvey, Mark",19y 85d,4 (2-0-2 50.00%),2 (0.50),←,
17,"Brown, Nathan",21y 205d,48 (30-1-17 63.54%),35 (0.73),←,
16,"Croft, Matthew",26y 189d,109 (65-3-41 61.01%),46 (0.42),←,
11,"Curley, Todd",26y 232d,78 (42-2-34 55.13%),32 (0.41),75 (40-2-33 54.67%),31 (0.41)
14,"Darcy, Luke",24y 53d,94 (52-2-40 56.38%),67 (0.71),←,
28,"Dimattina, Paul",24y 285d,65 (40-1-24 62.31%),25 (0.38),←,
32,"Ellis, Craig",24y 91d,73 (40-1-32 55.48%),4 (0.05),←,
4,"Garlick, Simon",24y 146d,90 (54-1-35 60.56%),56 (0.62),46 (30-1-15 66.30%),29 (0.63)
3,"Grant, Chris",26y 264d,212 (115-4-93 55.19%),389 (1.83),←,
9,"Hudson, Paul",29y 45d,198 (120-1-77 60.86%),401 (2.03),64 (40-1-23 63.28%),137 (2.14)
6,"Johnson, Brad",23y 47d,123 (65-3-55 54.07%),101 (0.82),←,
2,"Kolyniuk, Steven",29y 60d,164 (86-1-77 52.74%),186 (1.13),←,
35,"Kretiuk, Steven",27y 61d,114 (69-2-43 61.40%),9 (0.08),←,
39,"Liberatore, Tony",33y 204d,226 (123-3-100 55.09%),91 (0.40),←,
10,"Montgomery, Brett",26y 94d,59 (40-1-18 68.64%),54 (0.92),←,
29,"Powell, Stephen",22y 361d,29 (19-1-9 67.24%),20 (0.69),←,
36,"Romero, Jose",28y 33d,181 (96-1-84 53.31%),149 (0.82),92 (47-1-44 51.63%),51 (0.55)
5,"Smith, Rohan",26y 95d,146 (81-3-62 56.51%),126 (0.86),←,
8,"Southern, Daniel",24y 245d,95 (52-1-42 55.26%),24 (0.25),←,
7,"West, Scott",24y 293d,146 (78-2-66 54.11%),57 (0.39),←,
1,"Winmar, Nicky",33y 343d,251 (120-2-129 48.21%),317 (1.26),21 (14-1-6 69.05%),34 (1.62)
15,"Wynd, Scott",29y 221d,214 (112-4-98 53.27%),29 (0.14),←,
Totals,Totals,26y 83d,2719 (1501-40-1178 55.20%),2220 (0.82),,
C,"Wallace, Terry",40y 264d,81 (49-1-31 61.11%),,←,
