Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ablett, Gary",15,5,18,33,,1.0,,5.0,2.0,1.0,5.0,6.0,1.0,,,12.0,21.0,,,,,,89.0
13,"Ah Chee, Callum",7,4,4,11,5,,,1.0,,1.0,,4.0,1.0,1.0,,6.0,5.0,2.0,3.0,2.0,,,74.0
20,"Barlow, Michael",13,9,23,36,,1.0,,4.0,1.0,4.0,4.0,3.0,1.0,1.0,,12.0,25.0,1.0,2.0,1.0,,2.0,86.0
29,"Bowes, Jack",9,2,6,15,,,,,3.0,1.0,1.0,1.0,1.0,,,7.0,7.0,,,2.0,,,71.0
8,"Fiorini, Brayden",4,3,4,8,,,,1.0,,2.0,1.0,1.0,,,,2.0,6.0,,,,,,64.0
33,"Hall, Aaron",19,6,5,24,2,,,1.0,3.0,6.0,,1.0,1.0,,,4.0,21.0,,,,1.0,,81.0
5,"Harbrow, Jarrod",15,2,10,25,,,,1.0,4.0,2.0,1.0,6.0,,2.0,,6.0,18.0,,,1.0,3.0,1.0,86.0
38,"Joyce, Jesse",9,8,9,18,,,,4.0,4.0,,,2.0,1.0,,,3.0,15.0,,,7.0,2.0,,86.0
10,"Kolodjashnij, Kade",8,7,7,15,,,,1.0,2.0,2.0,,4.0,,2.0,,1.0,13.0,,,5.0,,1.0,83.0
23,"Lemmens, Sean",11,2,8,19,,,,3.0,2.0,2.0,1.0,5.0,3.0,2.0,,10.0,9.0,,,1.0,,,85.0
21,"Leslie, Jack",5,6,11,16,,,,1.0,1.0,,,4.0,,3.0,,6.0,10.0,,,9.0,,,89.0
19,"Lynch, Tom",11,9,4,15,2,1.0,,1.0,,5.0,,2.0,,,,6.0,8.0,3.0,4.0,4.0,,2.0,98.0
25,"Lyons, Jarryd",14,4,12,26,,1.0,,5.0,1.0,1.0,10.0,5.0,1.0,,,16.0,12.0,,1.0,2.0,,,76.0
4,"Martin, Jack",14,7,4,18,,,,3.0,2.0,2.0,2.0,2.0,,,,4.0,14.0,1.0,,1.0,1.0,,77.0
32,"Matera, Brandon",8,4,3,11,2,,,1.0,2.0,3.0,1.0,3.0,,1.0,,3.0,8.0,1.0,1.0,,1.0,,77.0
11,"Miller, Touk",6,3,12,18,,,,3.0,1.0,,2.0,3.0,,1.0,,5.0,13.0,,,,,,81.0
3,"Rosa, Matt",8,4,8,16,,,,2.0,2.0,2.0,,1.0,,,,2.0,15.0,,1.0,2.0,1.0,1.0,88.0
42,"Saad, Adam",15,1,9,24,,,,3.0,7.0,1.0,1.0,3.0,3.0,2.0,,10.0,12.0,,,3.0,3.0,,85.0
6,"Sexton, Alex",11,8,6,17,1,1.0,,1.0,,4.0,,,,,,2.0,15.0,,,1.0,,,82.0
24,"Swallow, David",11,2,,11,1,1.0,,5.0,1.0,4.0,2.0,3.0,,2.0,,5.0,6.0,,,4.0,,,71.0
28,"Witts, Jarrod",4,2,9,13,,,25.0,1.0,,3.0,2.0,1.0,1.0,,,9.0,4.0,,,3.0,,,87.0
30,"Wright, Peter",6,6,8,14,,,9.0,2.0,,3.0,,1.0,1.0,,,7.0,7.0,2.0,,2.0,,2.0,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,104,180,403,13,8.0,34.0,49.0,38.0,49.0,33.0,61.0,15.0,17.0,,138.0,264.0,10.0,12.0,50.0,12.0,9.0,
Opposition,Opposition,205,80,217,422,23,15.0,34.0,63.0,32.0,62.0,32.0,52.0,17.0,15.0,6.0,148.0,279.0,13.0,17.0,51.0,7.0,16.0,
