Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
26,"Doyle, Greg",23y 190d,6 (3-0-3 50.00%),8 (1.33),4 (3-0-1 75.00%),5 (1.25)
20,"Febey, Matthew",24y 226d,30 (16-0-14 53.33%),14 (0.47),←,
21,"Febey, Steven",24y 226d,110 (63-0-47 57.27%),17 (0.15),←,
14,"Grinter, Rod",28y 311d,127 (70-1-56 55.51%),55 (0.43),←,
22,"Hilton, Jeff",21y 310d,8 (6-0-2 75.00%),10 (1.25),2 (2-0-0 100.00%),4 (2.00)
13,"Jakovich, Allen",26y 12d,36 (19-0-17 52.78%),162 (4.50),←,
7,"Kowal, Darren",21y 288d,22 (13-0-9 59.09%),22 (1.00),←,
16,"Lovell, Andy",23y 248d,79 (38-1-40 48.73%),97 (1.23),←,
17,"Lovett, Brett",27y 317d,162 (94-1-67 58.33%),19 (0.12),←,
3,"Lyon, Garry",26y 201d,150 (90-1-59 60.33%),213 (1.42),←,
9,"Neitz, David",19y 70d,22 (12-0-10 54.55%),17 (0.77),←,
29,"Obst, Andrew",29y 226d,74 (42-0-32 56.76%),40 (0.54),←,
19,"Prymke, Paul",23y 115d,2 (2-0-0 100.00%),,←,
41,"Rohde, Peter",29y 134d,143 (86-1-56 60.49%),23 (0.16),97 (52-1-44 54.12%),17 (0.18)
5,"Schwarz, David",21y 252d,39 (14-1-24 37.18%),37 (0.95),←,
11,"Stynes, Jim",27y 344d,155 (90-1-64 58.39%),103 (0.66),←,
4,"Sullivan, Chris",21y 237d,18 (7-1-10 41.67%),19 (1.06),←,
2,"Tingay, Stephen",23y 232d,79 (46-0-33 58.23%),39 (0.49),←,
12,"Viney, Todd",28y 3d,120 (63-1-56 52.92%),54 (0.45),←,
27,"Wight, Sean",30y 18d,107 (60-0-47 56.07%),63 (0.59),←,
8,"Yeats, Graeme",29y 193d,159 (87-1-71 55.03%),45 (0.28),←,
Totals,Totals,25y 146d,1648 (921-10-717 55.89%),1057 (0.64),,
C,"Balme, Neil",42y 77d,22 (12-0-10 54.55%),,←,
