Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
25,"Adams, Marcus",23y 296d,15 (11-0-4 73.33%),1 (0.07),←,
24,"Biggs, Shane",25y 260d,46 (31-0-15 67.39%),7 (0.15),40 (28-0-12 70.00%),7 (0.17)
4,"Bontempelli, Marcus",21y 149d,68 (41-0-27 60.29%),65 (0.96),←,
5,"Boyd, Matthew",34y 238d,287 (145-2-140 50.87%),85 (0.30),←,
17,"Boyd, Tom",21y 243d,43 (26-0-17 60.47%),40 (0.93),34 (23-0-11 67.65%),32 (0.94)
15,"Campbell, Tom",25y 171d,39 (17-0-22 43.59%),21 (0.54),←,
12,"Cordy, Zaine",20y 177d,16 (12-0-4 75.00%),8 (0.50),←,
6,"Dahlhaus, Luke",24y 244d,120 (58-0-62 48.33%),98 (0.82),←,
20,"Dunkley, Josh",20y 103d,19 (15-0-4 78.95%),13 (0.68),←,
7,"Hunter, Lachie",22y 130d,67 (38-0-29 56.72%),33 (0.49),←,
39,"Johannisen, Jason",24y 165d,69 (36-0-33 52.17%),22 (0.32),←,
46,"Jong, Lin",23y 322d,44 (22-0-22 50.00%),26 (0.59),←,
21,"Liberatore, Tom",24y 341d,103 (44-0-59 42.72%),34 (0.33),←,
11,"Macrae, Jack",22y 262d,82 (45-0-37 54.88%),21 (0.26),←,
16,"McLean, Toby",21y 81d,23 (18-0-5 78.26%),20 (0.87),←,
2,"Murphy, Robert",34y 317d,300 (134-4-162 45.33%),178 (0.59),←,
42,"Picken, Liam",30y 264d,181 (92-0-89 50.83%),68 (0.38),←,
18,"Roberts, Fletcher",23y 323d,42 (24-0-18 57.14%),,←,
14,"Smith, Clay",23y 346d,49 (21-0-28 42.86%),36 (0.73),←,
9,"Stringer, Jake",22y 362d,78 (44-0-34 56.41%),146 (1.87),←,
1,"Suckling, Matt",28y 271d,124 (92-0-32 74.19%),61 (0.49),22 (17-0-5 77.27%),10 (0.45)
10,"Wood, Easton",27y 230d,112 (62-0-50 55.36%),15 (0.13),←,
Totals,Totals,25y 8d,1927 (1028-6-893 53.35%),998 (0.52),,
C,"Beveridge, Luke",46y 242d,54 (37-0-17 68.52%),,←,
