Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Bannister, Jordan",2,1,3,5,,,,2.0,1.0,,,1.0,,,,2.0,3.0,,,,,,57.0
40,"Bentick, Adam",12,5,13,25,,,,4.0,2.0,5.0,5.0,1.0,,1.0,,8.0,16.0,,,2.0,,,58.0
19,"Betts, Eddie",3,2,3,6,,1.0,1.0,3.0,1.0,,1.0,,,,,3.0,3.0,,,1.0,,1.0,66.0
13,"Blackwell, Luke",7,1,5,12,,,,4.0,3.0,,3.0,1.0,2.0,,,7.0,5.0,,,,1.0,,63.0
27,"Bryan, Chris",6,6,3,9,,,4.0,1.0,7.0,,1.0,1.0,,,,3.0,6.0,1.0,,3.0,1.0,,57.0
44,"Carrazzo, Andrew",13,9,15,28,,,,2.0,1.0,4.0,,3.0,,1.0,,8.0,21.0,,,3.0,,,100.0
25,"Fevola, Brendan",8,6,2,10,5,,,,,3.0,,,2.0,,,4.0,5.0,1.0,2.0,,,,100.0
14,"Fisher, Brad",10,9,4,14,,2.0,,1.0,,3.0,,,2.0,,,8.0,7.0,4.0,2.0,,,,100.0
11,"French, Barnaby",3,3,3,6,,,25.0,6.0,,,2.0,1.0,,1.0,,2.0,4.0,,,3.0,,,62.0
33,"Houlihan, Ryan",12,4,7,19,,,,3.0,3.0,2.0,,4.0,,1.0,,5.0,14.0,,,1.0,,,78.0
43,"Koutoufides, Anthony",13,6,10,23,2,2.0,2.0,2.0,1.0,5.0,5.0,1.0,,,,10.0,13.0,2.0,1.0,2.0,,1.0,96.0
20,"McGrath, Cory",3,4,4,7,,,,1.0,1.0,1.0,,2.0,,,,2.0,6.0,,,2.0,,,56.0
17,"OhAilpin, Setanta",5,4,1,6,,,2.0,1.0,4.0,1.0,,2.0,,,,1.0,5.0,,,4.0,,,64.0
2,"Russell, Jordan",4,1,4,8,1,,,2.0,,1.0,,,,,,2.0,6.0,,,3.0,,,60.0
29,"Scotland, Heath",20,7,11,31,,,,1.0,6.0,5.0,3.0,2.0,,,,6.0,25.0,1.0,,2.0,3.0,,100.0
6,"Simpson, Kade",17,13,11,28,1,,1.0,7.0,4.0,6.0,1.0,4.0,,,,2.0,26.0,,2.0,5.0,7.0,1.0,100.0
24,"Stevens, Nick",11,3,7,18,,1.0,,3.0,1.0,2.0,2.0,3.0,,,,9.0,9.0,1.0,1.0,2.0,1.0,,98.0
32,"Thornton, Bret",10,8,7,17,,,,1.0,4.0,,,2.0,1.0,1.0,,4.0,13.0,3.0,,6.0,1.0,,100.0
30,"Waite, Jarrad",11,8,,11,1,1.0,,1.0,,1.0,,3.0,1.0,2.0,,3.0,6.0,2.0,4.0,3.0,,1.0,87.0
1,"Walker, Andrew",15,8,12,27,1,,,,6.0,4.0,1.0,5.0,,3.0,2.0,9.0,16.0,,,8.0,6.0,,100.0
8,"Whitnall, Lance",11,4,4,15,1,,,4.0,5.0,3.0,1.0,3.0,1.0,1.0,,5.0,11.0,1.0,1.0,5.0,,,100.0
34,"Wiggins, Simon",13,11,10,23,1,1.0,,2.0,,3.0,3.0,4.0,1.0,,,8.0,15.0,,,2.0,,1.0,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,123,139,348,13,11.0,35.0,51.0,50.0,49.0,28.0,43.0,10.0,11.0,2.0,111.0,235.0,16.0,13.0,57.0,20.0,5.0,
Opposition,Opposition,205,105,122,327,15,17.0,25.0,49.0,39.0,63.0,27.0,44.0,11.0,10.0,4.0,106.0,215.0,8.0,19.0,54.0,14.0,13.0,
