North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
28,"Bastinac, Ryan",18y 334d,9 (4-0-5 44.44%),,←,
33,"Campbell, Matt",23y 121d,50 (26-1-23 53.00%),54 (1.08),←,
10,"Cunnington, Ben",18y 326d,5 (3-0-2 60.00%),,←,
27,"Edwards, Aaron",26y 81d,47 (26-1-20 56.38%),58 (1.23),43 (22-1-20 52.33%),56 (1.30)
11,"Firrito, Michael",26y 176d,136 (66-2-68 49.26%),23 (0.17),←,
22,"Goldstein, Todd",21y 325d,25 (12-1-12 50.00%),13 (0.52),←,
24,"Greenwood, Levi",21y 92d,15 (6-1-8 43.33%),1 (0.07),←,
17,"Grima, Nathan",24y 290d,21 (8-1-12 40.48%),,←,
6,"Hansen, Lachlan",21y 278d,38 (17-1-20 46.05%),13 (0.34),←,
39,"Harding, Leigh",29y 26d,134 (61-3-70 46.64%),156 (1.16),←,
29,"Harvey, Brent",32y 8d,288 (156-3-129 54.69%),329 (1.14),←,
42,"McMahon, Scott",23y 354d,59 (29-1-29 50.00%),25 (0.42),←,
23,"OKeefe, Nathan",19y 278d,1 (0-0-1 0.00%),,←,
30,"Pratt, Daniel",27y 62d,100 (48-1-51 48.50%),9 (0.09),97 (47-1-49 48.97%),8 (0.08)
3,"Rawlings, Brady",28y 346d,210 (104-2-104 50.00%),60 (0.29),←,
18,"Smith, Josh",24y 78d,9 (5-0-4 55.56%),2 (0.22),←,
9,"Swallow, Andrew",22y 354d,71 (30-1-40 42.96%),34 (0.48),←,
12,"Thomas, Lindsay",22y 83d,63 (28-2-33 46.03%),74 (1.17),←,
16,"Thompson, Scott",24y 13d,37 (11-2-24 32.43%),,←,
8,"Wells, Daniel",25y 108d,139 (69-2-68 50.36%),81 (0.58),←,
19,"Wright, Sam",19y 311d,12 (4-0-8 33.33%),7 (0.58),←,
7,"Ziebell, Jack",19y 83d,19 (8-0-11 42.11%),4 (0.21),←,
Totals,Totals,23y 271d,1488 (721-25-742 48.45%),943 (0.63),,
C,"Scott, Brad",34y 19d,9 (4-0-5 44.44%),,←,
