Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",23y 303d,82 (36-0-46 43.90%),33 (0.40),37 (28-0-9 75.68%),9 (0.24)
31,"Andrews, Harris",24y 240d,133 (52-0-81 39.10%),10 (0.08),←,
33,"Bailey, Zac",21y 319d,66 (41-0-25 62.12%),51 (0.77),←,
7,"Berry, Jarrod",23y 184d,81 (39-0-42 48.15%),35 (0.43),←,
13,"Berry, Tom",20y 99d,17 (13-0-4 76.47%),2 (0.12),←,
14,"Birchall, Grant",33y 192d,283 (193-1-89 68.37%),35 (0.12),35 (26-0-9 74.29%),1 (0.03)
23,"Cameron, Charlie",27y 34d,147 (92-1-54 62.93%),230 (1.56),74 (45-0-29 60.81%),143 (1.93)
12,"Cockatoo, Nakia",24y 289d,37 (22-1-14 60.81%),28 (0.76),3 (2-0-1 66.67%),3 (1.00)
18,"Coleman, Keidean",21y 130d,19 (13-0-6 68.42%),8 (0.42),←,
3,"Daniher, Joe",27y 157d,128 (53-1-74 41.80%),229 (1.79),20 (13-0-7 65.00%),38 (1.90)
21,"Fullarton, Tom",22y 166d,10 (5-0-5 50.00%),3 (0.30),←,
35,"Lester, Ryan",28y 347d,155 (62-0-93 40.00%),45 (0.29),←,
17,"Lyons, Jarryd",29y 17d,155 (88-0-67 56.77%),75 (0.48),63 (44-0-19 69.84%),26 (0.41)
36,"Mathieson, Rhys",24y 210d,59 (26-0-33 44.07%),26 (0.44),←,
11,"McCarthy, Lincoln",27y 290d,90 (65-0-25 72.22%),90 (1.00),61 (42-0-19 68.85%),65 (1.07)
6,"McCluggage, Hugh",23y 158d,102 (52-0-50 50.98%),60 (0.59),←,
46,"McInerney, Oscar",27y 29d,75 (45-0-30 60.00%),36 (0.48),←,
25,"McStay, Daniel",26y 45d,136 (60-0-76 44.12%),108 (0.79),←,
20,"Prior, Jaxon",20y 65d,15 (12-0-3 80.00%),6 (0.40),←,
10,"Rich, Daniel",31y 62d,242 (98-1-143 40.70%),112 (0.46),←,
5,"Robinson, Mitch",32y 62d,230 (108-1-121 47.17%),119 (0.52),130 (57-0-73 43.85%),61 (0.47)
37,"Starcevich, Brandon",22y 15d,43 (29-0-14 67.44%),2 (0.05),←,
15,"Zorko, Dayne",32y 180d,204 (83-0-121 40.69%),209 (1.02),←,
Totals,Totals,25y 331d,2509 (1287-6-1216 51.30%),1552 (0.62),,
C,"Fagan, Chris",60y 46d,107 (54-0-53 50.47%),,←,
