St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Acres, Blake",11,3,9,20,,1.0,,4.0,2.0,4.0,2.0,3.0,,1.0,,9.0,11.0,1.0,,1.0,,,69.0
20,"Armitage, David",16,3,15,31,2,,,5.0,,4.0,11.0,2.0,3.0,1.0,3.0,17.0,14.0,,,,3.0,,87.0
15,"Billings, Jack",8,3,7,15,,,,3.0,,3.0,2.0,2.0,1.0,,,5.0,10.0,,1.0,1.0,,1.0,89.0
27,"Bruce, Josh",7,6,3,10,1,3.0,,2.0,,3.0,,3.0,,1.0,,3.0,7.0,2.0,3.0,3.0,,,91.0
21,"Delaney, Luke",1,5,6,7,,,1.0,1.0,,,,1.0,,,,2.0,5.0,,,6.0,,,99.0
24,"Dempster, Sean",15,6,4,19,,,,1.0,7.0,1.0,,1.0,1.0,,,5.0,12.0,3.0,,3.0,1.0,1.0,100.0
7,"Dunstan, Luke",9,2,7,16,2,1.0,,6.0,1.0,,2.0,2.0,1.0,1.0,,8.0,8.0,,1.0,1.0,,1.0,64.0
14,"Geary, Jarryn",10,4,3,13,,,,,1.0,3.0,1.0,2.0,1.0,,,4.0,10.0,,,3.0,1.0,,87.0
1 ↓,"Hickey, Tom",2,3,7,9,,,7.0,1.0,1.0,2.0,,2.0,,2.0,,4.0,5.0,2.0,,1.0,,1.0,64.0
18,"Longer, Billy",3,2,4,7,,,30.0,4.0,,2.0,4.0,5.0,3.0,4.0,,6.0,3.0,,,7.0,,,86.0
37,"Lonie, Jack",11,4,5,16,1,2.0,,2.0,,3.0,1.0,1.0,1.0,1.0,,6.0,10.0,,1.0,,1.0,1.0,81.0
36,"McKenzie, Daniel",2,1,8,10,,,,4.0,,1.0,,2.0,,,,6.0,6.0,1.0,,1.0,,,77.0
11,"Montagna, Leigh",18,7,10,28,,1.0,,5.0,5.0,5.0,6.0,2.0,1.0,1.0,,9.0,18.0,,1.0,,,,84.0
16,"Newnes, Jack",18,6,6,24,,1.0,,1.0,1.0,5.0,,1.0,,,,6.0,15.0,2.0,,4.0,2.0,,90.0
12,"Riewoldt, Nick",12,10,3,15,4,1.0,,1.0,,1.0,,,1.0,,1.0,4.0,11.0,3.0,5.0,2.0,,1.0,98.0
17,"Roberton, Dylan",14,6,5,19,1,,,3.0,3.0,4.0,,2.0,1.0,,,4.0,10.0,1.0,,,,,85.0
13,"Schneider, Adam",11,1,11,22,2,,,1.0,2.0,3.0,2.0,1.0,1.0,,,8.0,14.0,,,4.0,,2.0,86.0
39,"Shenton, Cameron",11,4,5,16,,,,3.0,1.0,1.0,2.0,2.0,3.0,1.0,,5.0,11.0,,,4.0,,,90.0
40 ↑,"Sinclair, Jack",4,1,2,6,,,,1.0,,2.0,2.0,1.0,1.0,1.0,,2.0,4.0,,,,,,26.0
3,"Steven, Jack",17,4,9,26,1,,,3.0,3.0,7.0,4.0,4.0,1.0,1.0,,6.0,20.0,,,,,,76.0
29,"Webster, Jimmy",6,5,9,15,,,,1.0,4.0,,2.0,2.0,1.0,,,9.0,7.0,,,3.0,,,89.0
44,"Weller, Maverick",9,2,10,19,2,,2.0,4.0,,3.0,3.0,3.0,2.0,1.0,,8.0,11.0,,,,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,88,148,363,16,12.0,40.0,56.0,31.0,57.0,44.0,44.0,23.0,16.0,4.0,136.0,222.0,15.0,12.0,44.0,8.0,8.0,
Opposition,Opposition,202,104,176,378,13,8.0,44.0,40.0,35.0,44.0,34.0,54.0,16.0,22.0,2.0,129.0,264.0,7.0,16.0,51.0,6.0,12.0,
