Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Batchelor, Jake",23y 168d,69 (37-2-30 55.07%),4 (0.06),←,
25,"Chaplin, Troy",29y 158d,201 (93-1-107 46.52%),14 (0.07),61 (38-0-23 62.30%),4 (0.07)
30,"Conca, Reece",22y 353d,72 (37-1-34 52.08%),20 (0.28),←,
9,"Cotchin, Trent",25y 115d,148 (73-2-73 50.00%),91 (0.61),←,
3,"Deledio, Brett",28y 104d,227 (100-5-122 45.15%),163 (0.72),←,
5,"Ellis, Brandon",21y 362d,82 (46-1-35 56.71%),30 (0.37),←,
6,"Grigg, Shaun",27y 103d,141 (69-2-70 49.65%),64 (0.45),98 (51-2-45 53.06%),54 (0.55)
2,"Grimes, Dylan",24y 15d,59 (33-0-26 55.93%),2 (0.03),←,
14,"Houli, Bachar",27y 80d,131 (65-3-63 50.76%),30 (0.23),105 (55-2-48 53.33%),21 (0.20)
28,"Hunt, Taylor",24y 268d,80 (60-0-20 75.00%),20 (0.25),17 (11-0-6 64.71%),1 (0.06)
48,"Lambert, Kane",23y 247d,7 (5-0-2 71.43%),2 (0.29),←,
35,"Lennon, Ben",20y 26d,11 (5-0-6 45.45%),7 (0.64),←,
27,"Lloyd, Sam",25y 150d,15 (7-0-8 46.67%),17 (1.13),←,
20,"Maric, Ivan",29y 208d,148 (85-1-62 57.77%),56 (0.38),71 (42-1-28 59.86%),28 (0.39)
4,"Martin, Dustin",24y 35d,125 (60-2-63 48.80%),130 (1.04),←,
33,"McIntosh, Kamdyn",21y 119d,17 (11-0-6 64.71%),7 (0.41),←,
26,"Miles, Anthony",23y 153d,40 (21-0-19 52.50%),11 (0.28),30 (20-0-10 66.67%),10 (0.33)
1,"Newman, Chris",33y 74d,262 (101-5-156 39.50%),51 (0.19),←,
18,"Rance, Alex",25y 295d,124 (56-2-66 45.97%),8 (0.06),←,
8,"Riewoldt, Jack",26y 273d,174 (77-4-93 45.40%),424 (2.44),←,
29,"Vickery, Ty",25y 61d,96 (45-2-49 47.92%),114 (1.19),←,
31,"Vlastuin, Nick",21y 103d,55 (32-0-23 58.18%),14 (0.25),←,
Totals,Totals,25y 75d,2284 (1118-33-1133 48.95%),1279 (0.56),,
C,"Hardwick, Damien",42y 347d,129 (62-2-65 48.84%),,←,
