Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
11,"Anderson, Greg",26y 79d,101 (65-0-36 64.36%),56 (0.55),←,
31,"Bailey, Dean",25y 196d,53 (33-1-19 63.21%),19 (0.36),←,
8,"Bewick, Darren",24y 346d,91 (55-0-36 60.44%),141 (1.55),←,
48,"Calthorpe, David",18y 350d,1 (0-0-1 0.00%),2 (2.00),←,
7,"Daniher, Chris",26y 123d,37 (21-0-16 56.76%),14 (0.38),←,
15,"Ezard, Alan",29y 108d,180 (116-0-64 64.44%),200 (1.11),←,
28,"Flood, David",23y 161d,39 (23-0-16 58.97%),22 (0.56),←,
29,"Grenvold, David",26y 148d,46 (32-0-14 69.57%),7 (0.15),←,
1,"Harvey, Mark",27y 51d,132 (89-0-43 67.42%),155 (1.17),←,
33,"Hills, Paul",19y 316d,28 (15-0-13 53.57%),4 (0.14),←,
9,"Kickett, Derek",29y 300d,63 (35-0-28 55.56%),66 (1.05),51 (30-0-21 58.82%),54 (1.06)
42,"Kilpatrick, Glenn",19y 338d,14 (9-0-5 64.29%),3 (0.21),←,
13,"Long, Michael",22y 305d,81 (51-0-30 62.96%),55 (0.68),←,
10,"ODonnell, Gary",27y 81d,110 (68-0-42 61.82%),33 (0.30),←,
18,"Ridley, Todd",23y 172d,13 (9-0-4 69.23%),14 (1.08),←,
3,"Salmon, Paul",27y 194d,159 (95-1-63 60.06%),378 (2.38),←,
19,"Somerville, Peter",24y 24d,45 (26-0-19 57.78%),43 (0.96),←,
17,"Sporn, Kieran",25y 339d,64 (40-0-24 62.50%),55 (0.86),←,
26,"Thompson, Mark",28y 256d,146 (94-1-51 64.73%),46 (0.32),←,
4,"Wanganeen, Gavin",19y 44d,36 (18-0-18 50.00%),21 (0.58),←,
Totals,Totals,24y 306d,1439 (894-3-542 62.13%),1334 (0.93),,
C,"Sheedy, Kevin",44y 221d,280 (183-1-96 65.54%),,←,
