Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
16,"Bramble, Lachlan",23y 117d,9 (4-1-4 50.00%),1 (0.11),←,
42,"Brockman, Tyler",18y 265d,10 (4-1-5 45.00%),7 (0.70),←,
9,"Burgoyne, Shaun",38y 297d,406 (263-3-140 65.15%),302 (0.74),249 (166-3-80 67.27%),131 (0.53)
18,"Ceglar, Jonathon",30y 181d,100 (63-0-37 63.00%),43 (0.43),←,
41,"Downie, Connor",19y 75d,2 (2-0-0 100.00%),,←,
8,"Frost, Sam",27y 351d,128 (48-1-79 37.89%),8 (0.06),37 (12-1-24 33.78%),
13,"Hanrahan, Oliver",22y 352d,28 (13-0-15 46.43%),17 (0.61),←,
15,"Hardwick, Blake",24y 190d,101 (48-1-52 48.02%),6 (0.06),←,
28,"Hartigan, Kyle",29y 280d,131 (71-1-59 54.58%),1 (0.01),18 (6-1-11 36.11%),
17,"Howe, Daniel",25y 253d,86 (45-2-39 53.49%),21 (0.24),←,
34,"Koschitzke, Jacob",21y 34d,19 (6-1-12 34.21%),27 (1.42),←,
2,"Lewis, Mitch",22y 304d,35 (12-1-22 35.71%),45 (1.29),←,
7,"McEvoy, Ben",32y 34d,243 (131-4-108 54.73%),100 (0.41),152 (80-2-70 53.29%),73 (0.48)
3,"Mitchell, Tom",28y 75d,149 (79-2-68 53.69%),71 (0.48),84 (37-2-45 45.24%),33 (0.39)
35,"Morris, Josh",19y 280d,9 (2-0-7 22.22%),1 (0.11),←,
1,"Morrison, Harry",22y 275d,56 (25-0-31 44.64%),12 (0.21),←,
11,"Nash, Conor",23y 17d,28 (14-0-14 50.00%),12 (0.43),←,
44,"Newcombe, Jai",20y 12d,6 (3-1-2 58.33%),1 (0.17),←,
23,"OBrien, Tim",27y 139d,96 (51-2-43 54.17%),73 (0.76),←,
21,"Phillips, Tom",25y 99d,110 (58-3-49 54.09%),55 (0.50),21 (7-1-13 35.71%),11 (0.52)
14,"Scrimshaw, Jack",22y 344d,46 (16-0-30 34.78%),3 (0.07),42 (16-0-26 38.10%),3 (0.07)
26,"Shiels, Liam",30y 107d,241 (152-2-87 63.49%),86 (0.36),←,
20,"Wingard, Chad",28y 16d,193 (95-1-97 49.48%),272 (1.41),46 (19-0-27 41.30%),40 (0.87)
Totals,Totals,25y 162d,2232 (1205-27-1000 53.99%),1164 (0.52),,
C,"Clarkson, Alastair",53y 109d,389 (228-3-158 59.00%),,←,
