Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Boak, Travis",7,4,10,17,,,,1.0,,1.0,2.0,1.0,3.0,1.0,,6.0,11.0,,,1.0,,,69.0
20,"Brogan, Dean",4,4,5,9,,,26.0,5.0,2.0,,2.0,7.0,3.0,4.0,,5.0,4.0,1.0,,2.0,,,68.0
7,"Burgoyne, Peter",12,2,2,14,,1.0,,1.0,4.0,3.0,1.0,2.0,,2.0,,4.0,9.0,,,1.0,2.0,,86.0
8,"Burgoyne, Shaun",12,2,7,19,4,,,6.0,2.0,6.0,6.0,4.0,2.0,1.0,,7.0,9.0,,,1.0,2.0,,79.0
27,"Carlile, Alipate",10,10,4,14,,,,4.0,3.0,,,3.0,1.0,2.0,,1.0,13.0,,,6.0,2.0,,92.0
25,"Cassisi, Domenic",7,1,8,15,,,,4.0,1.0,2.0,3.0,4.0,2.0,3.0,,4.0,10.0,,,,,1.0,86.0
30,"Chaplin, Troy",3,3,4,7,,,,4.0,2.0,1.0,1.0,2.0,,1.0,,3.0,4.0,,,2.0,2.0,,88.0
35,"Cornes, Chad",10,4,10,20,,1.0,,1.0,4.0,2.0,3.0,3.0,,3.0,,6.0,13.0,,1.0,1.0,,,93.0
18,"Cornes, Kane",12,5,8,20,1,,,1.0,1.0,2.0,1.0,4.0,4.0,2.0,,7.0,14.0,,,1.0,,,93.0
33,"Ebert, Brett",5,,3,8,,,,,,1.0,,,3.0,,,7.0,2.0,,,1.0,,1.0,76.0
5,"Lade, Brendon",8,,3,11,,1.0,23.0,1.0,1.0,2.0,5.0,2.0,3.0,1.0,,6.0,3.0,,,1.0,,2.0,81.0
4,"Motlop, Daniel",6,1,2,8,2,,,6.0,,3.0,,3.0,3.0,1.0,,6.0,3.0,,,2.0,1.0,,83.0
16,"Pearce, Danyle",11,3,1,12,,,,,2.0,3.0,4.0,4.0,,1.0,,3.0,8.0,,,1.0,,1.0,67.0
36,"Pettigrew, Michael",9,7,5,14,1,,,3.0,4.0,1.0,,2.0,,2.0,,1.0,11.0,,1.0,3.0,,,84.0
15,"Rodan, David",4,1,6,10,1,,,3.0,2.0,2.0,2.0,1.0,,1.0,,2.0,8.0,,,1.0,2.0,,67.0
3,"Salopek, Steven",14,6,5,19,,,,3.0,1.0,2.0,3.0,2.0,,2.0,,3.0,16.0,,,,5.0,1.0,82.0
14,"Stewart, Paul",1,,2,3,,,,2.0,1.0,,,2.0,,2.0,,1.0,3.0,,,1.0,2.0,,69.0
9,"Surjan, Jacob",3,2,5,8,,,,3.0,1.0,,1.0,3.0,,2.0,,4.0,4.0,,,1.0,1.0,,83.0
32,"Thomas, Matt",5,3,6,11,,,,6.0,1.0,2.0,3.0,4.0,1.0,4.0,,5.0,7.0,,,1.0,,,82.0
28,"Thurstans, Toby",4,3,5,9,,,,,2.0,,,2.0,1.0,1.0,,1.0,6.0,,,3.0,,,93.0
1,"Tredrea, Warren",9,5,4,13,2,4.0,,1.0,,3.0,,2.0,3.0,1.0,,7.0,6.0,1.0,2.0,1.0,,1.0,87.0
39,"Westhoff, Justin",11,4,2,13,,2.0,,3.0,,4.0,,1.0,3.0,,,5.0,7.0,1.0,,1.0,,1.0,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,70,107,274,11,12.0,49.0,58.0,34.0,40.0,37.0,58.0,32.0,37.0,,94.0,171.0,3.0,4.0,32.0,19.0,8.0,
Opposition,Opposition,208,109,138,346,22,14.0,26.0,56.0,25.0,60.0,38.0,59.0,37.0,32.0,6.0,122.0,228.0,9.0,24.0,38.0,16.0,21.0,
