St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
29,"Burke, Nathan",21y 102d,81 (29-1-51 36.42%),23 (0.28),←,
15,"Coghlan, Frank",28y 200d,82 (25-1-56 31.10%),26 (0.32),←,
14,"Craven, Danny",24y 16d,12 (6-1-5 54.17%),5 (0.42),←,
46,"Cummings, Steven",21y 276d,8 (5-0-3 62.50%),,←,
34,"Daniels, Jayson",20y 89d,61 (20-1-40 33.61%),19 (0.31),←,
2,"Frawley, Danny",27y 253d,152 (42-1-109 27.96%),10 (0.07),←,
6,"Grant, David",24y 285d,121 (36-0-85 29.75%),66 (0.55),←,
35,"Harvey, Robert",19y 271d,42 (17-1-24 41.67%),35 (0.83),←,
9,"Kitschke, Damian",25y 6d,22 (10-1-11 47.73%),11 (0.50),←,
3,"Krakouer, Jim",32y 218d,147 (78-3-66 54.08%),236 (1.61),13 (8-0-5 61.54%),7 (0.54)
4,"Lockett, Tony",25y 71d,127 (39-0-88 30.71%),564 (4.44),←,
23,"Loewe, Stewart",22y 361d,103 (35-1-67 34.47%),121 (1.17),←,
5,"McAdam, Gilbert",24y 50d,8 (5-1-2 68.75%),6 (0.75),←,
12,"Morris, Russell",28y 352d,101 (76-2-23 76.24%),66 (0.65),8 (5-1-2 68.75%),14 (1.75)
25,"Muller, Ian",25y 300d,26 (15-1-10 59.62%),2 (0.08),20 (11-1-8 57.50%),2 (0.10)
41,"Pekin, Tim",26y 117d,136 (63-1-72 46.69%),30 (0.22),29 (14-1-14 50.00%),15 (0.52)
13,"Ralphsmith, Sean",24y 156d,9 (5-1-3 61.11%),3 (0.33),5 (3-1-1 70.00%),
37,"Rice, Dean",23y 63d,90 (33-1-56 37.22%),27 (0.30),←,
50,"Vidovic, Lazar",26y 48d,4 (3-0-1 75.00%),,←,
7,"Winmar, Nicky",25y 236d,83 (30-0-53 36.14%),150 (1.81),←,
Totals,Totals,24y 338d,1415 (572-18-825 40.42%),1400 (0.99),,
C,"Sheldon, Ken",31y 139d,30 (14-1-15 48.33%),,←,
