Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
14,"Bugg, Tomas",22y 55d,58 (15-0-43 25.86%),14 (0.24),←,
21,"Buntine, Matt",21y 223d,20 (6-0-14 30.00%),1 (0.05),←,
18,"Cameron, Jeremy",22y 59d,60 (12-0-48 20.00%),149 (2.48),←,
3,"Coniglio, Stephen",21y 166d,53 (13-0-40 24.53%),17 (0.32),←,
35,"Corr, Aidan",21y 13d,21 (4-0-17 19.05%),1 (0.05),←,
4,"Greene, Toby",21y 247d,62 (13-0-49 20.97%),29 (0.47),←,
32,"Griffen, Ryan",28y 307d,211 (103-1-107 49.05%),133 (0.63),9 (6-0-3 66.67%),3 (0.33)
19,"Haynes, Nick",23y 12d,36 (9-0-27 25.00%),2 (0.06),←,
33,"Hoskin-Elliott, Will",21y 270d,44 (9-0-35 20.45%),39 (0.89),←,
22,"Kelly, Josh",20y 107d,25 (9-0-16 36.00%),14 (0.56),←,
40,"Kennedy, Adam",22y 322d,58 (10-0-48 17.24%),4 (0.07),←,
25,"McCarthy, Cam",20y 59d,10 (7-0-3 70.00%),23 (2.30),←,
41,"Mumford, Shane",28y 329d,126 (81-2-43 65.08%),44 (0.35),26 (12-0-14 46.15%),5 (0.19)
24,"Patfull, Joel",30y 174d,191 (79-3-109 42.15%),25 (0.13),9 (6-0-3 66.67%),1 (0.11)
9,"Scully, Tom",24y 15d,95 (25-1-69 26.84%),32 (0.34),64 (12-0-52 18.75%),26 (0.41)
23,"Shaw, Heath",29y 184d,200 (122-2-76 61.50%),37 (0.19),27 (12-0-15 44.44%),
5,"Shiel, Dylan",22y 82d,59 (13-0-46 22.03%),31 (0.53),←,
10,"Smith, Devon",22y 10d,68 (15-0-53 22.06%),60 (0.88),←,
36,"Stewart, James",21y 87d,10 (6-0-4 60.00%),10 (1.00),←,
17,"Treloar, Adam",22y 82d,67 (15-0-52 22.39%),43 (0.64),←,
8,"Ward, Callan",25y 50d,130 (46-0-84 35.38%),62 (0.48),70 (14-0-56 20.00%),29 (0.41)
6,"Whitfield, Lachie",20y 316d,38 (9-0-29 23.68%),18 (0.47),←,
Totals,Totals,23y 127d,1642 (621-9-1012 37.82%),788 (0.48),,
C,"Cameron, Leon",42y 270d,31 (12-0-19 38.71%),,←,
