Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Amon, Karl",28y 294d,158 (85-0-73 53.80%),67 (0.42),34 (12-0-22 35.29%),12 (0.35)
22,"Breust, Luke",33y 210d,289 (174-2-113 60.55%),534 (1.85),←,
18,"Chol, Mabior",27y 131d,72 (36-1-35 50.69%),94 (1.31),11 (4-0-7 36.36%),16 (1.45)
16,"DAmbrosio, Massimo",21y 3d,28 (15-0-13 53.57%),5 (0.18),12 (6-0-6 50.00%),
12,"Day, Will",23y 3d,61 (21-0-40 34.43%),12 (0.20),←,
35,"Dear, Calsher",18y 309d,6 (5-0-1 83.33%),7 (1.17),←,
8,"Frost, Sam",30y 285d,172 (62-2-108 36.63%),9 (0.05),81 (26-2-53 33.33%),1 (0.01)
33,"Ginnivan, Jack",21y 182d,55 (37-0-18 67.27%),72 (1.31),13 (6-0-7 46.15%),14 (1.08)
19,"Gunston, Jack",32y 236d,251 (153-1-97 61.16%),466 (1.86),220 (137-1-82 62.50%),424 (1.93)
15,"Hardwick, Blake",27y 124d,160 (69-2-89 43.75%),20 (0.13),←,
4,"Impey, Jarman",28y 335d,185 (86-0-99 46.49%),61 (0.33),110 (46-0-64 41.82%),27 (0.25)
9,"Jiath, Changkuoth",24y 361d,49 (16-0-33 32.65%),3 (0.06),←,
31,"Macdonald, Connor",21y 147d,54 (20-0-34 37.04%),33 (0.61),←,
28,"Mackenzie, Cam",20y 139d,27 (11-0-16 40.74%),8 (0.30),←,
40,"Mitchell, Seamus",21y 341d,23 (9-0-14 39.13%),,←,
13,"Moore, Dylan",24y 309d,88 (30-1-57 34.66%),95 (1.08),←,
11,"Nash, Conor",25y 316d,86 (35-1-50 41.28%),17 (0.20),←,
3,"Newcombe, Jai",22y 311d,64 (24-2-38 39.06%),24 (0.38),←,
7,"Reeves, Ned",25y 221d,42 (16-1-25 39.29%),11 (0.26),←,
14,"Scrimshaw, Jack",25y 278d,95 (34-1-60 36.32%),11 (0.12),91 (34-1-56 37.91%),11 (0.12)
6,"Sicily, James",29y 154d,145 (70-1-74 48.62%),62 (0.43),←,
23,"Weddle, Josh",20y 14d,30 (12-0-18 40.00%),8 (0.27),←,
5,"Worpel, James",25y 136d,115 (45-2-68 40.00%),41 (0.36),←,
Totals,Totals,25y 115d,2255 (1065-17-1173 47.23%),1660 (0.74),,
C,"Mitchell, Sam",41y 240d,58 (21-0-37 36.21%),,←,
