Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Leon",14,4,3,17,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,
12,"Cook, James",4,3,,4,,,,,,,,1.0,,,,,,,,,,,
16,"Croft, Matthew",6,3,6,12,,,,,3.0,,,,,,,,,,,,,,
11,"Curley, Todd",6,3,2,8,1,,,,,2.0,,,,1.0,,,,,,,,,
14,"Darcy, Luke",9,5,3,12,,,14.0,3.0,,2.0,2.0,1.0,1.0,3.0,,,,,,,,,
21,"Dent, Matthew",8,1,2,10,1,,,4.0,2.0,2.0,,,1.0,,,,,,,,,,
28,"Dimattina, Paul",19,8,8,27,1,2.0,,,1.0,8.0,2.0,,1.0,,2.0,,,,,,,,
32,"Ellis, Craig",4,2,2,6,1,,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,
4,"Garlick, Simon",10,1,4,14,2,,,2.0,,4.0,2.0,,,,,,,,,,,,
3,"Grant, Chris",12,6,4,16,,1.0,1.0,1.0,,5.0,1.0,3.0,,1.0,,,,,,,,,
9,"Hudson, Paul",12,4,4,16,2,2.0,,1.0,1.0,7.0,,1.0,3.0,1.0,,,,,,,,,
6,"Johnson, Brad",5,1,5,10,,1.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,,
2,"Kolyniuk, Steven",13,5,3,16,1,2.0,,,,4.0,1.0,,2.0,,,,,,,,,,
35,"Kretiuk, Steven",14,5,9,23,,2.0,,1.0,1.0,4.0,1.0,3.0,,,,,,,,,,,
39,"Liberatore, Tony",6,2,8,14,,,,4.0,1.0,1.0,5.0,,1.0,1.0,,,,,,,,,
23,"Martin, Michael",10,2,4,14,,1.0,,3.0,,5.0,,,,,,,,,,,,,
36,"Romero, Jose",16,5,13,29,2,1.0,,1.0,,9.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,
5,"Smith, Rohan",10,8,1,11,3,4.0,,1.0,2.0,2.0,,,,,,,,,,,,,
8,"Southern, Daniel",2,3,2,4,1,1.0,,,,,,,,1.0,,,,,,,,,
7,"West, Scott",15,2,6,21,1,1.0,,2.0,2.0,4.0,4.0,,1.0,,3.0,,,,,,,,
24,"Wira, Brad",13,3,2,15,,,,,2.0,4.0,2.0,,1.0,1.0,,,,,,,,,
15,"Wynd, Scott",3,2,4,7,,,6.0,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,78,95,306,16,23.0,21.0,27.0,20.0,65.0,27.0,13.0,15.0,12.0,6.0,,,,,,,,
Opposition,Opposition,167,74,89,256,13,7.0,38.0,30.0,40.0,44.0,23.0,24.0,12.0,15.0,,,,,,,,,
