Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Boak, Travis",15,4,14,29,,,,9.0,,4.0,5.0,4.0,2.0,1.0,,13.0,19.0,,,1.0,,,77.0
5,"Broadbent, Matthew",9,5,8,17,,1.0,,2.0,2.0,2.0,1.0,3.0,,,,5.0,11.0,,,6.0,,,70.0
20,"Brogan, Dean",9,5,7,16,,1.0,12.0,6.0,,1.0,2.0,3.0,2.0,2.0,,5.0,11.0,,,,,,77.0
27,"Carlile, Alipate",14,9,6,20,,,,,3.0,2.0,,2.0,,,,2.0,16.0,,,7.0,,,95.0
1,"Cassisi, Domenic",15,2,14,29,,,,14.0,1.0,2.0,6.0,6.0,3.0,2.0,,13.0,16.0,,,,,1.0,74.0
30,"Chaplin, Troy",17,8,2,19,,,,3.0,6.0,3.0,,2.0,1.0,2.0,,4.0,13.0,,,6.0,,,99.0
18,"Cornes, Kane",16,5,22,38,,1.0,,2.0,1.0,3.0,6.0,2.0,3.0,1.0,3.0,14.0,23.0,,,1.0,,,95.0
41,"Davenport, Jason",9,2,7,16,1,,,8.0,,4.0,1.0,1.0,1.0,,,5.0,12.0,1.0,1.0,,,1.0,79.0
33,"Ebert, Brett",7,,3,10,2,,,,,1.0,,1.0,1.0,1.0,,5.0,4.0,,,2.0,,,83.0
17,"Gray, Robbie",7,4,9,16,1,2.0,,4.0,,4.0,2.0,2.0,1.0,1.0,,6.0,10.0,,2.0,1.0,,,77.0
45,"Hitchcock, Cameron",10,2,1,11,2,1.0,,1.0,1.0,1.0,2.0,1.0,,,,5.0,5.0,,1.0,,,,79.0
44,"Logan, Tom",4,3,8,12,,,,3.0,1.0,,,1.0,1.0,,,4.0,8.0,,,4.0,,,64.0
42,"Meyer, Danny",7,1,1,8,,,,2.0,2.0,1.0,,2.0,1.0,1.0,,4.0,3.0,,,1.0,,,76.0
26,"Moore, Andrew",7,3,8,15,,,,,1.0,1.0,1.0,1.0,,,,2.0,13.0,,,1.0,,,84.0
6,"Pearce, Danyle",12,1,3,15,,1.0,,4.0,,5.0,2.0,3.0,2.0,1.0,,7.0,8.0,,,,,,82.0
15,"Rodan, David",8,2,4,12,,3.0,,5.0,,2.0,,,1.0,,,3.0,9.0,,1.0,4.0,,1.0,72.0
19,"Salter, Nick",11,2,5,16,,,,1.0,3.0,1.0,,1.0,,1.0,,7.0,5.0,,,,,,85.0
28,"Schulz, Jay",6,4,7,13,1,,1.0,6.0,,2.0,1.0,1.0,,,,6.0,7.0,1.0,2.0,3.0,,,92.0
14,"Stewart, Paul",9,1,4,13,,,,3.0,1.0,2.0,1.0,1.0,,,,3.0,10.0,,,3.0,,,93.0
21,"Thomas, Matt",10,8,22,32,,1.0,,9.0,2.0,,6.0,4.0,1.0,2.0,2.0,16.0,16.0,,1.0,,,1.0,77.0
12,"Trengove, Jackson",7,5,16,23,,,9.0,5.0,3.0,2.0,3.0,4.0,1.0,,,14.0,11.0,2.0,,2.0,,,84.0
39,"Westhoff, Justin",14,10,4,18,1,,2.0,1.0,,6.0,1.0,4.0,,1.0,,9.0,10.0,4.0,4.0,,,2.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,223,86,175,398,8,13.0,24.0,88.0,27.0,49.0,40.0,49.0,21.0,16.0,5.0,152.0,240.0,8.0,12.0,42.0,,6.0,
Opposition,Opposition,183,63,137,320,8,12.0,53.0,71.0,36.0,38.0,35.0,56.0,16.0,20.0,1.0,150.0,164.0,14.0,13.0,55.0,7.0,3.0,
