Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Frost, Sam",23y 328d,54 (22-0-32 40.74%),8 (0.15),33 (17-0-16 51.52%),6 (0.18)
36,"Garlett, Jeff",27y 353d,162 (82-1-79 50.93%),286 (1.77),55 (25-0-30 45.45%),103 (1.87)
11,"Gawn, Max",25y 204d,69 (24-0-45 34.78%),36 (0.52),←,
19,"Hannan, Mitch",23y 135d,16 (10-0-6 62.50%),19 (1.19),←,
43,"Harmes, James",21y 290d,39 (19-0-20 48.72%),25 (0.64),←,
14,"Hibberd, Michael",27y 200d,97 (48-1-48 50.00%),12 (0.12),13 (8-0-5 61.54%),1 (0.08)
1,"Hogan, Jesse",22y 160d,48 (19-0-29 39.58%),98 (2.04),←,
29,"Hunt, Jayden",22y 110d,36 (19-0-17 52.78%),9 (0.25),←,
39,"Jetta, Neville",27y 160d,111 (35-2-74 32.43%),24 (0.22),←,
24,"Kennedy Harris, Jay",22y 123d,27 (9-0-18 33.33%),11 (0.41),←,
6,"Lewis, Jordan",31y 89d,278 (179-1-98 64.57%),150 (0.54),14 (10-0-4 71.43%),5 (0.36)
28,"McDonald, Oscar",21y 126d,32 (18-0-14 56.25%),,←,
25,"McDonald, Tom",24y 307d,121 (38-0-83 31.40%),28 (0.23),←,
18,"Melksham, Jake",25y 327d,128 (61-1-66 48.05%),68 (0.53),14 (9-0-5 64.29%),11 (0.79)
30,"Neal-Bullen, Alex",21y 194d,29 (14-0-15 48.28%),18 (0.62),←,
13,"Oliver, Clayton",20y,30 (17-0-13 56.67%),9 (0.30),←,
5,"Petracca, Christian",21y 199d,34 (17-0-17 50.00%),35 (1.03),←,
3,"Salem, Christian",22y 7d,43 (17-0-26 39.53%),13 (0.30),←,
9,"Trengove, Jack",25y 323d,85 (22-2-61 27.06%),39 (0.46),←,
12,"Tyson, Dom",24y 44d,85 (27-0-58 31.76%),40 (0.47),72 (26-0-46 36.11%),36 (0.50)
7,"Viney, Jack",23y 100d,85 (29-0-56 34.12%),24 (0.28),←,
4,"Watts, Jack",26y 118d,150 (46-2-102 31.33%),141 (0.94),←,
Totals,Totals,24y 78d,1759 (772-10-977 43.89%),1093 (0.62),,
C,"Goodwin, Simon",40y 208d,18 (10-0-8 55.56%),,17 (10-0-7 58.82%),
