Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bassett, Nathan",9,1,,9,,1.0,,3.0,6.0,,1.0,2.0,4.0,1.0,,4.0,4.0,,,1.0,,,
25,"Beinke, Bryan",9,3,3,12,1,4.0,,1.0,,4.0,,1.0,2.0,,,6.0,3.0,2.0,1.0,,1.0,,
26,"Bickley, Mark",13,4,12,25,,,,2.0,,6.0,5.0,3.0,,1.0,,7.0,18.0,,,1.0,,,
35,"Biglands, Rhett",5,1,3,8,,,2.0,,2.0,1.0,,3.0,,1.0,,5.0,3.0,,,1.0,,,
6,"Byrne, James",7,,5,12,,,,2.0,,4.0,2.0,,1.0,1.0,,5.0,7.0,,,,,,
42,"Cicolella, Justin",5,,1,6,,,,,1.0,2.0,,1.0,,,,1.0,5.0,,,,,,
4,"Clarke, Matthew",4,3,2,6,,,19.0,,1.0,,2.0,1.0,1.0,,,5.0,1.0,2.0,,1.0,,,
9,"Edwards, Tyson",13,3,2,15,,,,3.0,5.0,2.0,2.0,1.0,,2.0,,5.0,8.0,1.0,,2.0,1.0,,
36,"Goodwin, Simon",10,5,10,20,,,,,4.0,3.0,3.0,2.0,1.0,,,5.0,14.0,,,,,,
34,"Hart, Ben",12,1,2,14,,,,2.0,3.0,2.0,,1.0,2.0,,,6.0,7.0,1.0,,,,,
3,"Jarman, Darren",12,3,6,18,3,1.0,,1.0,,6.0,4.0,3.0,1.0,1.0,,8.0,9.0,1.0,1.0,1.0,1.0,,
5,"Koster, Kym",11,1,11,22,,,,,2.0,2.0,7.0,3.0,,3.0,,13.0,8.0,,,2.0,1.0,,
23,"McLeod, Andrew",13,,6,19,,,,3.0,7.0,3.0,,2.0,1.0,,,12.0,7.0,,,,,,
27,"OLoughlin, Ricky",,,,,,,,,,,,,,,,,,,,,,,
52,"Rehn, Shaun",2,1,5,7,,,9.0,2.0,1.0,,2.0,,1.0,,,7.0,,1.0,,,,,
32,"Ricciuto, Mark",16,7,13,29,2,,,1.0,3.0,4.0,13.0,2.0,,2.0,,13.0,16.0,1.0,1.0,2.0,2.0,,
10,"Robran, Matthew",8,2,4,12,1,2.0,10.0,1.0,1.0,3.0,1.0,2.0,,,,7.0,4.0,2.0,,1.0,,,
7,"Smart, Nigel",11,4,3,14,,,,1.0,2.0,4.0,1.0,1.0,,1.0,,5.0,9.0,,,1.0,,,
20,"Stenglein, Tyson",7,5,6,13,,,,1.0,1.0,1.0,1.0,1.0,,,,7.0,7.0,1.0,,,,,
19,"Stevens, Mark",4,2,3,7,,1.0,,,1.0,1.0,1.0,1.0,,2.0,,3.0,4.0,,1.0,,,,
30,"Vardy, Peter",3,,1,4,2,1.0,,1.0,,,,1.0,,1.0,,2.0,2.0,,,1.0,,,
17,"Welsh, Scott",8,5,,8,4,3.0,,1.0,,,1.0,,,1.0,,2.0,6.0,,5.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,51,98,280,13,14.0,40.0,25.0,40.0,48.0,46.0,31.0,14.0,17.0,,128.0,142.0,12.0,9.0,14.0,6.0,,
Opposition,Opposition,234,85,73,307,17,20.0,28.0,38.0,30.0,69.0,42.0,29.0,17.0,14.0,6.0,158.0,136.0,13.0,16.0,32.0,23.0,,
