Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
18,"Banfield, Todd",20y 26d,17 (5-0-12 29.41%),20 (1.18),←,
17,"Brennan, Jared",25y 361d,114 (53-3-58 47.81%),70 (0.61),←,
16,"Brown, Jonathan",28y 268d,197 (121-3-73 62.18%),465 (2.36),←,
33,"Buchanan, Amon",27y 287d,128 (68-2-58 53.91%),66 (0.52),12 (2-0-10 16.67%),9 (0.75)
1,"Clark, Mitch",22y 278d,60 (26-2-32 45.00%),28 (0.47),←,
44,"Cornelius, Aaron",20y 56d,5 (0-0-5 0.00%),9 (1.80),←,
5,"Fevola, Brendan",29y 185d,203 (74-2-127 36.95%),623 (3.07),16 (5-0-11 31.25%),48 (3.00)
42,"Hanley, Pearce",21y 251d,7 (1-0-6 14.29%),,←,
26,"Harwood, Ryan",18y 351d,1 (0-0-1 0.00%),,←,
12,"Hawksley, James",21y 169d,22 (8-1-13 38.64%),,←,
23,"Leuenberger, Matthew",22y 47d,39 (16-1-22 42.31%),5 (0.13),←,
36,"Maguire, Matt",26y 55d,111 (59-1-51 53.60%),19 (0.17),12 (5-0-7 41.67%),
21,"Merrett, Daniel",25y 224d,98 (43-3-52 45.41%),17 (0.17),←,
24,"Patfull, Joel",25y 229d,94 (41-3-50 45.21%),20 (0.21),←,
31,"Polkinghorne, James",21y 184d,36 (17-1-18 48.61%),18 (0.50),←,
6,"Power, Luke",30y 197d,257 (146-3-108 57.39%),205 (0.80),←,
2,"Proud, Albert",21y 321d,25 (13-0-12 52.00%),6 (0.24),←,
30,"Redden, Jack",19y 227d,27 (11-1-15 42.59%),9 (0.33),←,
10,"Rich, Daniel",20y 47d,41 (19-1-21 47.56%),20 (0.49),←,
35,"Rischitelli, Michael",24y 197d,106 (47-3-56 45.75%),44 (0.42),←,
38,"Rockliff, Tom",20y 152d,15 (3-0-12 20.00%),3 (0.20),←,
14,"Staker, Brent",26y 62d,127 (69-1-57 54.72%),92 (0.72),17 (5-0-12 29.41%),8 (0.47)
Totals,Totals,23y 256d,1730 (840-31-859 48.55%),1739 (1.01),,
C,"Voss, Michael",35y 17d,41 (19-1-21 47.56%),,←,
