Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Caddy, Nate",6,7.0,2,8,,,,,,2.0,,3.0,,1.0,,2,6,2.0,1.0,,,1.0,81.0
6,"Caldwell, Jye",9,5.0,8,17,,,,2.0,1.0,2.0,1.0,6.0,,3.0,,3,14,,,,,,65.0
44,"Day-Wicks, Archer",4,4.0,8,12,,,,2.0,,2.0,,2.0,,,,4,8,,,,1.0,,60.0
22,"Durham, Sam",8,2.0,16,24,1.0,,,4.0,,3.0,4.0,2.0,4.0,,,12,12,,,,1.0,,83.0
28,"Duursma, Xavier",13,13.0,7,20,1.0,,,2.0,1.0,,,3.0,,,,4,16,2.0,2.0,2.0,,,85.0
41 ↓,"El-Hawli, Saad",7,1.0,2,9,,,,,,,1.0,,1.0,,,3,6,,,1.0,,,37.0
17,"Goldstein, Todd",2,4.0,6,8,,,29.0,1.0,1.0,1.0,2.0,1.0,1.0,,,3,5,,,2.0,,,80.0
8,"Hobbs, Ben",9,4.0,6,15,,,,2.0,,2.0,1.0,1.0,,,,1,13,,,,,,73.0
10,"Kako, Isaac",3,1.0,4,7,,,,2.0,,2.0,1.0,,,,,1,6,,,,,,84.0
4,"Langford, Kyle",7,2.0,3,10,,,,2.0,,3.0,,2.0,3.0,1.0,,9,4,1.0,,1.0,,,81.0
15,"Laverde, Jayden",12,4.0,6,18,,,,2.0,4.0,,,4.0,1.0,1.0,,5,13,1.0,,4.0,,,79.0
37,"Martin, Nic",12,9.0,13,25,1.0,2.0,,2.0,3.0,5.0,3.0,1.0,,,,9,14,1.0,2.0,3.0,2.0,2.0,90.0
1,"McGrath, Andrew",13,3.0,12,25,,,,2.0,10.0,1.0,1.0,3.0,1.0,,,6,12,,,1.0,6.0,,91.0
32,"McKay, Ben",8,8.0,7,15,,,,2.0,3.0,,,2.0,1.0,1.0,,8,7,3.0,,3.0,,,91.0
7,"Merrett, Zach",10,2.0,10,20,,1.0,,,1.0,3.0,3.0,4.0,,1.0,,8,12,,1.0,2.0,,,88.0
16,"Perkins, Archie",4,,10,14,1.0,,,2.0,1.0,,1.0,2.0,,,,1,13,,,,,,75.0
25,"Prior, Jaxon",11,3.0,6,17,,,,1.0,2.0,1.0,,2.0,1.0,,,1,15,,,2.0,,,84.0
27,"Redman, Mason",17,4.0,10,27,,,,4.0,2.0,1.0,,2.0,1.0,2.0,,4,17,,,3.0,,,92.0
31,"Reid, Zach",11,7.0,4,15,,,,5.0,5.0,,,3.0,,,,4,9,2.0,,4.0,,,93.0
21,"Roberts, Archie",10,6.0,19,29,,,,2.0,3.0,3.0,3.0,4.0,,2.0,,7,21,,,3.0,1.0,,91.0
12,"Setterfield, Will",12,3.0,14,26,,1.0,,6.0,1.0,1.0,5.0,2.0,2.0,1.0,,8,18,,1.0,1.0,,,79.0
9 ↑,"Shiel, Dylan",5,2.0,3,8,,,,1.0,3.0,2.0,,3.0,,,,2,5,,,,,,32.0
20,"Wright, Peter",10,8.0,6,16,1.0,2.0,15.0,,,3.0,,4.0,1.0,,,4,12,,2.0,2.0,,,84.0
Totals,Totals,203,102.0,182,385,5.0,6.0,44.0,46.0,41.0,37.0,26.0,56.0,17.0,13.0,,109,258,12.0,9.0,34.0,11.0,3.0,
Opposition,Opposition,250,112.0,219,469,18.0,19.0,20.0,44.0,32.0,61.0,34.0,57.0,13.0,17.0,6.0,125,341,13.0,21.0,38.0,13.0,15.0,
