Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",22y 259d,40 (21-0-19 52.50%),22 (0.55),←,
41,"Barry, Dom",24y 59d,10 (4-0-6 40.00%),,5 (4-0-1 80.00%),
1,"Boak, Travis",29y 277d,228 (108-1-119 47.59%),147 (0.64),←,
26,"Bonner, Riley",21y 59d,11 (7-0-4 63.64%),3 (0.27),←,
33,"Byrne-Jones, Darcy",22y 227d,50 (27-0-23 54.00%),5 (0.10),←,
22,"Dixon, Charlie",27y 224d,113 (45-1-67 40.27%),178 (1.58),48 (26-0-22 54.17%),84 (1.75)
7,"Ebert, Brad",28y 33d,220 (101-1-118 46.14%),111 (0.50),144 (73-1-70 51.04%),78 (0.54)
9,"Gray, Robbie",30y 36d,184 (87-0-97 47.28%),262 (1.42),←,
46,"Gray, Sam",26y 93d,64 (38-0-26 59.38%),54 (0.84),←,
36,"Hombsch, Jack",25y 59d,87 (45-0-42 51.72%),1 (0.01),78 (45-0-33 57.69%),1 (0.01)
43,"Houston, Dan",20y 358d,24 (15-0-9 62.50%),3 (0.13),←,
32,"Howard, Dougal",22y 41d,17 (10-0-7 58.82%),4 (0.24),←,
31,"Johnson, Aidyn",20y 186d,7 (5-0-2 71.43%),5 (0.71),←,
42,"Jonas, Tom",27y 116d,110 (56-1-53 51.36%),1 (0.01),←,
6,"Motlop, Steven",27y 54d,142 (94-2-46 66.90%),181 (1.27),7 (4-0-3 57.14%),6 (0.86)
3,"Neade, Jake",23y 341d,61 (34-0-27 55.74%),55 (0.90),←,
29,"Pittard, Jasper",27y 34d,116 (61-0-55 52.59%),11 (0.09),←,
21,"Polec, Jared",25y 205d,91 (51-0-40 56.04%),50 (0.55),75 (44-0-31 58.67%),41 (0.55)
4,"Ryder, Paddy",30y 52d,212 (104-4-104 50.00%),147 (0.69),42 (25-0-17 59.52%),30 (0.71)
23,"Watts, Jack",27y 40d,160 (50-2-108 31.88%),152 (0.95),7 (4-0-3 57.14%),9 (1.29)
39,"Westhoff, Justin",31y 216d,233 (110-1-122 47.42%),270 (1.16),←,
16,"Wines, Ollie",23y 210d,114 (63-0-51 55.26%),54 (0.47),←,
Totals,Totals,25y 244d,2294 (1136-13-1145 49.52%),1716 (0.75),,
C,"Hinkley, Ken",51y 217d,122 (69-0-53 56.56%),,←,
